Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Max,L. dni > 120 (S8max),26 maks (S8max),Per. S93.2 (S8max),AOT40 V-VII,SOMO35,Liczba pomiarów,Kompl. lato,Kompl. zima,Liczba kompletnych mies. letnich (IV-IX),Kompletność/rok,Liczba Lato/Zima
2007,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,50.9,0.0,165.0,13,115.0,115.3,15418,4074,8578,99,97,6,97.9,1.0
2007,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,48.1,0.0,150.0,5,102.0,109.1,10044,3232,7178,79,85,2,81.9,0.9
2007,pomorskie,PL2201,Aglomeracja Trójmiejska,Pm.a09a,O3,1g,62.5,4.1,152.2,6,105.7,108.4,7847,4337,5799,76,57,4,66.2,1.3
2007,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,42.6,0.9,132.0,1,88.2,88.4,2048,1338,8679,99,99,6,99.1,1.0
2007,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,53.4,0.6,139.3,3,103.1,103.1,6576,2750,8511,98,96,6,97.2,1.0
2007,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,55.2,1.0,141.7,3,104.2,104.6,6857,2878,8644,98,99,6,98.7,1.0
2007,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,68.7,16.0,143.0,7,109.0,109.0,11616,4648,8757,100,100,6,100.0,1.0
2007,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,54.2,0.0,166.0,15,113.9,113.9,12298,4023,8548,97,98,6,97.6,1.0
2007,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,45.4,1.0,191.0,26,120.8,121.1,16992,4898,8061,94,90,5,92.0,1.1
2007,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,29.1,1.0,108.0,0,76.6,77.6,606,466,7926,88,93,3,90.5,1.0
2007,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,O3,1g,48.6,1.0,190.0,22,117.8,122.4,16598,5929,6646,96,56,6,75.9,1.7
2007,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,31.4,1.0,132.0,1,81.4,81.4,1600,746,8259,95,94,6,94.3,1.0
2007,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,46.5,1.0,196.0,27,120.9,121.1,18260,5032,8270,96,93,6,94.4,1.0
2007,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,47.8,1.0,161.0,11,107.4,107.4,11568,3430,8300,95,94,6,94.7,1.0
2007,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,44.9,1.0,169.0,14,115.6,116.1,13614,3995,8261,95,93,6,94.3,1.0
2007,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,63.1,4.3,177.7,59,134.5,134.5,23512,7733,8652,99,98,6,98.8,1.0
2007,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,33.7,1.0,179.0,8,98.1,98.1,6389,2399,8327,96,95,6,95.1,1.0
2007,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,60.5,5.0,189.0,40,127.8,128.3,24178,6608,8333,96,95,6,95.1,1.0
2007,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,61.5,2.7,157.4,17,115.5,117.8,15655,5511,7528,88,84,3,85.9,1.1
2007,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,51.2,0.1,156.9,14,109.5,111.1,9077,3491,7897,81,99,4,90.1,0.8
2007,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,51.4,2.4,135.5,0,80.3,95.2,6123,1789,4467,44,58,0,51.0,0.8
2007,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,O3,1g,55.0,1.2,164.0,7,107.7,109.1,9779,3209,8042,84,100,3,91.8,0.8
2007,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,49.3,0.0,143.8,4,95.4,104.3,6071,2438,5723,45,86,1,65.3,0.5
2007,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,58.3,-0.3,164.9,15,110.6,115.7,10878,4509,8027,93,91,4,91.6,1.0
2007,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,42.0,0.0,151.0,12,110.4,111.2,10710,3057,8498,96,98,5,97.0,1.0
2007,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,45.0,2.3,133.1,1,66.3,97.5,,1581,2352,6,48,0,26.8,0.1
2007,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,54.8,2.0,195.1,42,131.8,131.8,20833,6155,8601,99,98,6,98.2,1.0
2007,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,43.3,0.5,174.3,28,121.3,121.4,15580,4368,8494,98,96,6,97.0,1.0
2007,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,48.1,1.0,161.0,4,102.0,102.6,6629,2819,8348,97,94,6,95.3,1.0
2007,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,59.3,11.0,157.0,12,114.8,115.3,9760,4584,8539,97,98,6,97.5,1.0
2008,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,50.7,1.0,180.0,20,117.8,119.5,21962,5579,7855,94,85,4,89.4,1.1
2008,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,45.1,1.0,182.0,18,112.5,112.8,17659,4216,8618,100,97,6,98.1,1.0
2008,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,51.5,1.0,151.0,16,115.3,116.3,18519,4786,8426,99,92,6,95.9,1.1
2008,dolnośląskie,PL0204,strefa dolnośląska,DsCzar07,O3,1g,85.3,8.0,164.0,45,127.0,129.4,23105,10237,6222,97,44,5,70.8,2.2
2008,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,73.1,1.0,160.0,29,122.6,122.8,22080,6709,8646,99,97,6,98.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJelw05,O3,1g,52.6,1.0,173.0,26,121.1,122.4,22978,5169,8652,100,97,6,98.5,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,51.8,1.0,184.0,44,130.5,131.0,29908,6633,8469,99,94,6,96.4,1.1
2008,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,80.4,9.0,152.0,29,121.9,122.4,21238,7969,8034,88,95,3,91.5,0.9
2008,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,83.2,7.0,171.0,46,128.8,129.1,27360,9286,8470,96,97,5,96.4,1.0
2008,dolnośląskie,PL0204,strefa dolnośląska,DsTrzebMob,O3,1g,47.9,1.0,151.0,2,93.8,105.1,6953,4105,3816,79,8,3,43.4,9.9
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydgCO,O3,1g,33.0,0.0,101.6,0,54.4,68.4,,123,1568,18,18,0,17.9,1.0
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,O3,1g,35.4,0.3,126.0,0,87.2,89.4,5000,1236,7338,79,88,1,83.5,0.9
2008,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,45.6,0.5,164.8,3,103.6,103.6,11097,3347,8720,99,99,6,99.3,1.0
2008,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,O3,1g,38.9,0.0,159.1,7,94.4,98.5,22237,2169,6540,51,98,1,74.5,0.5
2008,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,O3,1g,32.6,0.0,116.9,0,63.1,90.1,5799,1183,3230,27,46,0,36.8,0.6
2008,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOpsis,O3,1g,39.4,0.0,118.5,0,85.9,89.6,3116,1316,6984,82,77,3,79.5,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBydgBlota,O3,1g,35.9,0.0,113.0,0,58.5,91.0,2072,1097,1476,16,17,0,16.8,0.9
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,44.6,0.0,123.7,0,93.7,95.9,6274,2085,7592,88,85,3,86.4,1.0
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFChodecz,O3,1g,20.5,0.0,84.5,0,36.0,61.4,,19,1662,19,18,1,18.9,1.1
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFMarusza,O3,1g,40.5,0.0,114.2,0,61.0,84.5,71,964,1837,23,19,1,20.9,1.2
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSepolno,O3,1g,19.2,1.1,81.6,0,30.1,49.2,4,0,1372,19,12,0,15.6,1.5
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWabrzstmob,O3,1g,32.6,0.0,117.5,0,55.4,87.4,3359,1520,1467,15,18,0,16.7,0.8
2008,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,37.4,0.0,126.8,1,92.4,93.2,5435,1493,8018,85,98,4,91.3,0.9
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,O3,1g,49.3,0.3,172.4,20,117.0,117.5,11281,4315,8599,96,100,4,97.9,1.0
2008,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,O3,1g,51.5,0.1,173.9,25,120.0,120.0,18137,5742,8763,100,100,6,99.8,1.0
2008,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,39.2,0.1,145.2,2,96.7,97.2,5570,2264,8472,96,97,5,96.4,1.0
2008,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,52.3,5.0,137.0,7,108.5,108.8,11732,3799,8703,99,99,5,99.1,1.0
2008,lubelskie,PL0602,strefa lubelska,LbWilczopole,O3,1g,51.0,4.3,133.7,5,101.6,104.5,5622,2909,7166,63,100,3,81.6,0.6
2008,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,42.3,0.0,155.0,8,103.9,103.9,11089,2760,8402,96,96,6,95.7,1.0
2008,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,47.8,0.0,171.0,14,112.1,112.1,14983,3577,8401,96,96,6,95.6,1.0
2008,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,48.3,0.0,182.0,28,122.3,123.4,23921,4817,8262,95,93,6,94.1,1.0
2008,lubuskie,PL0803,strefa lubuska,LuSwieboWIOS_MOB,O3,1g,39.9,0.0,141.0,2,93.6,96.1,6377,1884,7393,95,73,6,84.2,1.3
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,53.2,0.9,158.3,26,120.7,120.7,21662,5089,8775,100,100,6,99.9,1.0
2008,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,O3,1g,47.4,1.4,162.6,16,115.3,117.7,18232,5109,7198,99,64,6,81.9,1.5
2008,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,51.4,0.5,158.0,23,120.2,120.5,21057,5323,8379,96,94,5,95.4,1.0
2008,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,55.1,1.3,160.6,26,121.9,123.2,21621,5645,8299,95,94,4,94.5,1.0
2008,łódzkie,PL1002,strefa łódzka,LdPiotrkWIOSABelzack,O3,1g,49.4,0.1,168.5,28,122.5,123.6,22711,5190,8604,97,99,5,98.0,1.0
2008,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,28.4,1.0,124.0,0,84.1,84.1,2060,920,8658,98,99,6,98.6,1.0
2008,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,54.8,1.0,139.0,4,106.8,107.9,11119,3997,7888,93,87,4,89.8,1.1
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,35.5,0.0,147.0,2,97.1,97.1,6575,1991,8779,100,100,6,99.9,1.0
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,41.6,0.0,158.0,15,111.9,114.0,15937,3906,8563,98,97,5,97.5,1.0
2008,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,46.9,0.1,153.5,23,117.6,119.5,16243,4419,8565,98,97,6,97.5,1.0
2008,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,43.8,0.2,147.2,4,108.3,108.5,11285,3376,8632,97,100,5,98.3,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,55.5,0.2,160.5,22,118.7,119.4,20411,5381,8639,99,98,6,98.3,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,49.3,0.4,167.0,28,122.9,125.0,21450,5246,8338,90,100,4,94.9,0.9
2008,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,45.0,0.0,157.0,13,110.9,111.1,15280,4066,8267,95,93,4,94.1,1.0
2008,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,47.9,0.2,141.9,17,110.7,112.3,13391,3982,8610,97,99,5,98.0,1.0
2008,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,40.9,0.0,167.0,5,104.0,104.9,8838,2914,8240,91,96,4,93.8,1.0
2008,podkarpackie,PL1802,strefa podkarpacka,PkJasloWIOSFlor,O3,1g,66.9,0.0,182.8,69,139.5,144.4,28346,10970,6290,79,64,3,71.6,1.2
2008,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,O3,1g,57.4,0.0,155.0,10,111.4,118.0,15732,6715,4417,67,33,2,50.3,2.0
2008,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,O3,1g,46.9,0.0,141.0,10,105.9,106.4,11570,3670,8099,98,87,4,92.2,1.1
2008,podlaskie,PL2002,strefa podlaska,PdSiemPilsudskiego,O3,1g,61.4,0.0,179.0,28,121.4,122.8,17196,6638,6881,99,58,6,78.3,1.7
2008,pomorskie,PL2201,Aglomeracja Trójmiejska,Pm.a09a,O3,1g,61.6,1.0,145.6,3,103.3,106.2,8783,4328,6503,98,50,6,74.0,2.0
2008,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,O3,1g,44.0,0.5,130.2,0,94.9,95.7,5992,2144,8574,97,99,5,97.6,1.0
2008,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,O3,1g,40.7,0.8,145.1,2,83.2,91.2,,1392,5937,37,98,2,67.6,0.4
2008,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,O3,1g,53.1,0.8,138.4,4,102.8,103.6,7887,2991,8710,99,99,5,99.2,1.0
2008,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,O3,1g,62.5,2.0,140.0,9,107.9,107.9,14016,4562,8780,100,100,6,100.0,1.0
2008,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,O3,1g,54.5,1.0,153.0,19,114.9,114.9,18230,4670,8739,100,99,6,99.5,1.0
2008,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,O3,1g,39.5,1.0,186.0,9,104.4,105.4,8960,3106,8293,95,94,6,94.4,1.0
2008,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,O3,1g,41.2,1.0,176.0,24,119.6,120.1,21751,5093,8225,92,96,5,93.6,1.0
2008,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,O3,1g,42.9,1.0,163.0,24,118.1,120.4,16672,4588,7996,93,89,5,91.0,1.1
2008,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,O3,1g,31.4,1.0,148.0,3,85.1,86.3,3333,1201,8351,95,96,6,95.1,1.0
2008,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,O3,1g,34.9,1.0,169.0,5,94.5,98.0,4888,1855,7505,83,87,4,85.4,1.0
2008,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,O3,1g,57.4,1.0,170.0,31,124.0,124.0,20657,6069,8357,95,95,6,95.1,1.0
2008,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,O3,1g,35.5,1.0,139.0,1,90.9,92.6,3511,1521,7576,96,77,6,86.2,1.2
2008,śląskie,PL2405,strefa śląska,SlUstroCies_sanat,O3,1g,73.7,7.0,177.7,46,130.6,137.0,24631,10035,5762,82,49,5,65.6,1.7
2008,śląskie,PL2405,strefa śląska,SlWodzGalczy,O3,1g,43.8,1.0,170.0,18,115.4,117.3,15582,4270,8246,93,95,4,93.9,1.0
2008,śląskie,PL2405,strefa śląska,SlZlotPotLes,O3,1g,56.4,2.0,164.0,35,124.8,125.3,23836,5910,8334,95,95,5,94.9,1.0
2008,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,O3,1g,78.7,1.0,177.0,86,142.0,143.8,33444,10532,8119,95,90,5,92.4,1.1
2008,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,O3,1g,56.3,0.2,152.7,11,112.8,116.3,17322,5798,7247,91,74,5,82.5,1.2
2008,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,O3,1g,49.1,0.0,144.7,8,106.1,107.4,12940,3473,8246,89,99,3,93.9,0.9
2008,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,O3,1g,57.3,1.1,137.5,6,103.6,106.7,11328,3565,6840,67,89,3,77.9,0.8
2008,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmMragParkow,O3,1g,52.8,0.7,153.1,10,109.5,113.8,16190,4313,6051,77,61,2,68.9,1.3
2008,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrChrobr,O3,1g,57.8,3.2,159.8,20,117.8,117.9,20977,5176,8388,95,96,4,95.5,1.0
2008,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,O3,1g,54.7,0.6,147.9,4,106.5,107.5,10308,4154,8009,92,90,4,91.2,1.0
2008,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,O3,1g,43.0,1.0,166.1,8,109.3,109.3,14963,3403,8602,99,97,6,97.9,1.0
2008,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,O3,1g,44.4,0.9,153.7,4,102.0,107.2,14351,3264,5529,63,63,3,62.9,1.0
2008,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,O3,1g,52.4,0.0,173.3,32,122.6,122.6,25004,5596,8607,98,98,6,98.0,1.0
2008,wielkopolskie,PL3003,strefa wielkopolska,WpWKP003,O3,1g,42.8,0.9,169.8,13,109.8,109.8,15669,3261,8571,98,98,6,97.6,1.0
2008,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,O3,1g,47.8,1.0,156.0,6,104.8,105.4,10340,2842,8470,96,97,5,96.4,1.0
2008,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpGryfMarwiceDO,O3,1g,57.7,0.0,186.0,27,123.0,130.0,21544,5915,6798,80,75,0,77.4,1.1
2008,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzcStorkowoDO,O3,1g,54.6,0.0,166.0,19,115.4,122.0,18639,5696,6033,75,63,1,68.7,1.2
2008,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,O3,1g,63.7,13.0,176.0,27,121.5,121.9,22113,6003,8555,97,98,5,97.4,1.0
2009,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,O3,1g,46.4,1.0,152.0,10,111.4,112.0,9770,4179,8534,99,96,6,97.4,1.0
2009,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,O3,1g,39.9,1.0,158.0,6,103.8,104.5,6146,3089,8344,100,91,6,95.3,1.1
2009,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,O3,1g,44.5,1.0,140.0,4,105.6,106.0,8061,3215,8362,95,96,5,95.5,1.0
2009,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,O3,1g,70.0,2.0,149.0,22,118.9,119.0,11134,5870,8410,95,97,4,96.0,1.0
2009,dolnośląskie,PL0204,strefa dolnośląska,DsJgCiepA,O3,1g,43.1,1.0,144.0,6,108.8,109.6,7979,3636,8602,98,99,6,98.2,1.0
2009,dolnośląskie,PL0204,strefa dolnośląska,DsSnie04,O3,1g,84.6,4.0,156.0,65,133.4,135.3,20797,10092,7750,99,78,6,88.5,1.3
2009,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,O3,1g,77.0,0.0,144.0,30,121.3,121.4,11207,7551,8615,100,97,6,98.3,1.0
2009,dolnośląskie,PL0204,strefa dolnośląska,DsTrzebMob,O3,1g,47.7,1.0,149.0,5,101.0,104.0,6351,3282,6485,76,73,2,74.0,1.1
2009,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,O3,1g,33.0,0.0,128.4,0,84.0,84.3,2147,1059,8139,91,95,3,92.9,1.0
2009,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,O3,1g,39.0,0.6,137.1,5,93.7,97.0,4964,2370,6928,65,93,2,79.1,0.7
2009,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,O3,1g,19.3,0.0,65.9,0,35.7,41.1,,0,2336,4,49,0,26.7,0.1
2009,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOpsis,O3,1g,45.7,0.1,119.9,0,77.3,84.2,2011,1218,3518,32,49,1,40.2,0.7
2009,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,O3,1g,44.1,3.0,135.4,3,92.4,93.2,5299,2030,7430,71,99,3,84.8,0.7
2009,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFGolub,O3,1g,30.9,0.1,107.7,0,45.8,93.2,2719,1304,1647,17,21,0,18.8,0.8
2009,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpDAFRadziejowRPGK,O3,1g,41.0,0.2,112.4,0,67.3,96.2,4207,2186,1486,18,16,1,17.0,1.2
2009,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSepolno,O3,1g,40.5,6.9,133.8,2,48.2,100.3,8693,2466,1255,10,19,0,14.3,0.6
2009,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,O3,1g,44.6,0.0,144.8,6,92.9,104.2,5375,3009,5276,72,48,1,60.2,1.5
2009,lubelskie,PL0601,Aglomeracja Lubelska,LbLublin_Krasn,O3,1g,41.8,0.1,167.3,7,104.5,104.6,7041,3070,8444,94,99,4,96.4,1.0
2009,lubelskie,PL0602,strefa lubelska,LbBiaSlupRPN,O3,1g,40.2,0.5,138.0,2,93.2,93.3,3130,1892,8505,97,98,4,97.1,1.0
2009,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,O3,1g,52.5,2.0,152.0,5,106.6,107.0,7343,3925,8440,97,95,5,96.3,1.0
2009,lubelskie,PL0602,strefa lubelska,LbWilczopole,O3,1g,45.8,0.1,149.8,3,104.0,104.5,7074,3378,8455,97,96,5,96.5,1.0
2009,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,O3,1g,40.1,0.0,130.0,2,94.9,94.9,2716,1897,8370,96,95,6,95.5,1.0
2009,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,O3,1g,48.7,0.0,142.0,7,106.3,106.3,5053,3235,8366,95,96,6,95.5,1.0
2009,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,O3,1g,39.6,0.0,141.0,2,101.7,102.3,3471,2291,7867,84,95,3,89.8,0.9
2009,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,O3,1g,50.7,0.9,151.8,11,112.2,112.2,10954,4317,8732,100,100,6,99.7,1.0
2009,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzWIOSARubinst,O3,1g,42.1,0.1,149.6,4,104.1,104.1,7347,3167,8730,100,99,6,99.7,1.0
2009,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,O3,1g,45.7,1.0,151.0,10,109.4,112.6,9749,4333,7441,98,72,5,84.9,1.4
2009,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,O3,1g,48.4,0.7,154.1,11,112.9,113.4,10040,4498,7902,100,81,6,90.2,1.2
2009,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,O3,1g,47.0,0.2,154.9,12,110.9,111.4,9761,4019,8601,97,100,5,98.2,1.0
2009,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,O3,1g,52.8,1.2,168.4,17,115.0,117.0,13236,4965,8032,88,95,4,91.7,0.9
2009,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakowWIOSPrad6115,O3,1g,31.1,1.0,145.0,1,96.4,96.9,4925,1995,8621,98,99,6,98.4,1.0
2009,małopolskie,PL1203,strefa małopolska,MpSzarowWIOS1908,O3,1g,47.2,2.0,156.0,10,112.3,113.3,11880,4362,8355,98,93,6,95.4,1.1
2009,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,O3,1g,54.1,1.0,138.0,14,110.8,113.5,12162,4858,8023,90,93,3,91.6,1.0
2009,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarPodlesn,O3,1g,40.9,0.0,153.3,6,92.5,99.3,5259,2569,6210,95,46,5,70.9,2.1
2009,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarszKrucza,O3,1g,41.4,2.0,160.0,6,100.3,102.4,6728,2923,8322,100,90,6,95.0,1.1
2009,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,O3,1g,43.5,0.1,172.8,12,105.8,106.9,9475,3518,8642,98,99,6,98.7,1.0
2009,mazowieckie,PL1402,miasto Płock,MzPlockPKN2,O3,1g,43.0,1.5,122.8,0,58.6,87.4,,1179,1328,0,30,0,15.2,0.0
2009,mazowieckie,PL1403,miasto Radom,MzRadTochter,O3,1g,42.4,0.1,150.3,7,102.7,102.7,8613,3073,8545,97,98,5,97.5,1.0
2009,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,O3,1g,52.2,0.0,164.5,20,116.0,118.0,13259,4754,8693,99,99,6,99.2,1.0
2009,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,O3,1g,46.0,0.1,169.3,12,113.2,114.4,11495,4211,8590,97,99,5,98.1,1.0
2009,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,O3,1g,43.9,0.2,155.6,11,109.3,110.0,9717,3774,8640,98,99,6,98.6,1.0
2009,mazowieckie,PL1404,strefa mazowiecka,MzTluszczJKiel,O3,1g,47.4,0.2,156.7,9,103.6,104.0,7182,3175,8497,100,94,6,97.0,1.1
2009,opolskie,PL1602,strefa opolska,OpKKozBSmial,O3,1g,39.5,0.0,161.0,8,108.1,110.3,9146,3492,7877,89,91,5,89.9,1.0
