Rok,Województwo,Kod strefy,Nazwa strefy,Kod stacji,Wskaźnik,Czas uśredniania,Średnia,Min,Maks,L>50 (S24),36 maks. (S24),Perc. 90.4 (S24),Maks (S24),Liczba pomiarów,Kompletność ,Liczba Lato/Zima
2017,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,PM10,24g,28.2,6.4,208.5,41,55.5,55.5,208.5,363,99.5,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,PM10,1g,29.5,0.0,407.7,45,57.4,57.4,204.8,8484,96.8,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,PM10,24g,29.3,3.8,230.2,40,52.9,53.8,230.2,355,97.3,1.1
2017,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,PM10,1g,35.8,0.0,368.9,68,81.1,83.9,211.4,8385,95.7,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsKudowaMOB,PM10,1g,25.5,0.0,367.2,26,42.8,46.0,176.4,8166,93.2,1.1
2017,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudSreb,PM10,1g,49.8,0.0,664.6,103,111.5,125.2,360.2,8222,93.9,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudSreb,PM10,24g,48.3,5.4,300.9,102,110.8,110.8,300.9,362,99.2,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,PM10,24g,29.0,5.4,205.1,44,57.4,57.7,205.1,352,96.4,0.9
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOlesBrzozo,PM10,24g,28.0,5.3,179.4,43,55.3,55.3,179.4,365,100.0,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,PM10,24g,19.6,4.1,137.3,23,38.6,40.4,137.3,349,95.6,0.9
2017,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,PM10,24g,25.2,4.6,138.7,32,45.3,47.5,138.7,341,93.4,1.2
2017,dolnośląskie,PL0204,strefa dolnośląska,DsSwidnFolwa,PM10,24g,31.5,5.3,176.4,50,61.3,61.3,176.4,365,100.0,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsSzczaKolej,PM10,24g,28.0,4.3,230.7,40,51.8,51.8,230.7,361,98.9,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,PM10,1g,28.6,0.0,335.7,44,55.9,56.4,146.8,8365,95.5,0.9
2017,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,PM10,24g,25.6,4.3,169.5,35,50.2,50.6,169.5,359,98.4,1.0
2017,dolnośląskie,PL0204,strefa dolnośląska,DsZlotoStasz,PM10,24g,29.0,5.9,191.5,42,54.3,54.3,191.5,364,99.7,1.0
2017,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM10,1g,38.1,1.3,399.3,54,62.0,67.2,229.6,7469,85.3,0.8
2017,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,PM10,24g,34.5,8.2,220.2,55,61.5,61.5,220.2,362,99.2,1.0
2017,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,PM10,1g,34.9,1.0,377.2,59,66.1,67.3,230.3,8479,96.8,1.0
2017,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,1g,26.2,1.0,220.0,25,41.9,43.4,153.4,7968,91.0,1.0
2017,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,PM10,24g,26.4,4.3,150.6,28,44.9,44.9,150.6,365,100.0,1.0
2017,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,PM10,1g,23.9,1.0,245.6,19,36.7,37.7,142.2,8218,93.8,1.1
2017,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,PM10,1g,27.6,1.0,233.7,32,47.9,50.1,151.8,8248,94.2,1.0
2017,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclChelmMOB,PM10,1g,31.0,1.1,369.2,46,54.8,56.5,211.4,8003,91.4,0.9
2017,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGnia2,PM10,24g,27.4,5.8,175.7,29,47.5,47.8,175.7,356,97.5,1.1
2017,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,PM10,24g,21.4,5.8,61.9,5,35.3,36.6,61.9,270,74.0,2.1
2017,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,1g,37.8,1.0,360.4,43,52.5,74.7,223.2,5519,63.0,0.5
2017,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,PM10,24g,33.1,7.1,215.4,50,56.2,57.5,215.4,346,94.8,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,PM10,24g,32.4,3.8,174.9,49,58.2,58.2,174.9,364,99.7,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,PM10,24g,24.6,2.8,169.9,26,43.8,44.3,169.9,359,98.4,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudPilsud,PM10,1g,33.3,1.0,1386.3,52,64.0,64.9,361.9,8307,94.8,1.1
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,PM10,24g,31.3,4.1,186.4,45,56.1,56.1,186.4,365,100.0,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,PM10,1g,27.4,1.0,244.5,30,46.8,46.8,156.3,8639,98.6,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,PM10,24g,26.6,4.1,153.9,27,45.6,45.6,153.9,365,100.0,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,PM10,24g,26.3,1.8,166.8,27,47.7,47.7,166.8,365,100.0,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,PM10,24g,40.0,6.0,216.3,87,75.3,75.7,216.3,348,95.3,1.0
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM10,24g,16.0,2.9,119.1,12,27.9,29.0,119.1,318,87.1,0.8
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM10,1g,32.5,1.0,496.0,47,56.3,56.3,167.8,8697,99.3,1.0
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM10,24g,27.0,5.2,160.1,30,46.6,46.6,160.1,365,100.0,1.0
2017,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,24g,31.3,6.5,153.0,45,55.0,55.0,153.0,362,99.2,1.0
2017,lubelskie,PL0602,strefa lubelska,LbChelJagiel,PM10,24g,32.4,7.6,202.6,46,57.9,57.9,202.6,365,100.0,1.0
2017,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,PM10,24g,30.5,6.2,189.1,49,56.0,56.0,189.1,365,100.0,1.0
2017,lubelskie,PL0602,strefa lubelska,LbPulaKarpin,PM10,24g,26.5,4.7,160.2,26,46.2,46.2,160.2,360,98.6,1.0
2017,lubelskie,PL0602,strefa lubelska,LbRadzPodSit,PM10,24g,31.7,6.0,153.9,53,55.1,55.1,153.9,360,98.6,1.0
2017,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,1g,31.3,0.0,560.2,36,50.8,51.9,156.0,8095,92.4,0.9
2017,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,24g,30.6,6.1,156.2,40,52.1,52.1,156.2,365,100.0,1.0
2017,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,1g,25.0,0.1,316.9,32,46.3,47.3,165.7,8626,98.5,1.0
2017,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,24g,28.1,5.4,183.7,39,52.5,54.4,183.7,343,94.0,1.1
2017,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM10,24g,24.8,6.5,162.6,31,47.1,47.7,162.6,352,96.4,0.9
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,1g,22.6,0.4,163.6,23,40.4,40.6,106.5,8505,97.1,1.0
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,24g,24.2,5.3,104.0,29,45.3,45.8,104.0,358,98.1,1.0
2017,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,1g,25.6,0.1,298.1,28,47.1,48.2,101.6,8467,96.7,1.0
2017,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,24g,26.8,6.3,106.0,29,48.0,48.8,106.0,333,91.2,0.8
2017,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,1g,29.8,0.5,406.1,50,58.4,58.5,229.5,8639,98.6,1.0
2017,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,24g,30.9,7.1,230.6,49,59.6,61.2,230.6,359,98.4,1.0
2017,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,1g,27.0,0.3,410.4,36,51.6,51.6,158.2,8675,99.0,1.0
2017,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,24g,26.0,6.3,131.8,30,47.8,47.8,131.8,365,100.0,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,1g,29.1,1.0,375.0,23,43.8,44.7,234.8,8177,93.3,1.1
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,PM10,1g,37.1,0.4,406.7,59,62.6,62.6,267.0,8610,98.3,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzJanPaw,PM10,1g,36.4,3.1,583.1,59,61.5,62.5,252.6,8548,97.6,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzKilins,PM10,1g,42.1,11.0,340.3,63,68.5,73.8,271.4,7722,88.2,1.2
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM10,24g,41.0,9.8,246.0,83,68.0,68.0,246.0,365,100.0,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,PM10,24g,39.6,7.5,399.0,67,66.0,66.0,399.0,364,99.7,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,PM10,24g,36.4,7.2,220.0,54,62.0,65.0,220.0,333,91.2,1.1
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,1g,39.3,1.6,679.8,63,66.1,66.4,299.3,8636,98.6,1.0
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM10,1g,27.8,1.0,313.0,33,49.0,49.8,164.9,8415,96.1,1.0
2017,łódzkie,PL1002,strefa łódzka,LdBelchatEdward,PM10,24g,29.4,5.0,213.0,35,49.0,51.0,213.0,343,94.0,1.0
2017,łódzkie,PL1002,strefa łódzka,LdBrzeReform,PM10,24g,40.8,7.9,228.0,79,72.0,72.6,228.0,354,97.0,1.0
2017,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,PM10,1g,29.0,1.0,252.0,30,47.5,47.5,184.4,8428,96.2,1.0
2017,łódzkie,PL1002,strefa łódzka,LdKutnKosciu,PM10,24g,33.2,5.6,201.0,48,56.4,56.4,201.0,363,99.5,1.0
2017,łódzkie,PL1002,strefa łódzka,LdLowiczSien,PM10,24g,37.7,8.1,229.0,67,71.0,71.0,229.0,364,99.7,1.0
2017,łódzkie,PL1002,strefa łódzka,LdOpocCurieSk,PM10,24g,37.1,7.6,241.0,56,64.2,68.0,241.0,353,96.7,1.0
2017,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,1g,38.4,3.3,599.0,59,59.5,60.0,295.5,8513,97.2,1.1
2017,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,24g,39.9,8.5,325.0,72,67.2,67.2,325.0,361,98.9,1.0
2017,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,1g,44.6,2.0,941.4,72,73.5,81.1,406.4,7839,89.5,1.2
2017,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,24g,45.3,10.7,394.0,79,81.0,82.9,394.0,337,92.3,0.9
2017,łódzkie,PL1002,strefa łódzka,LdRawaNiepod,PM10,24g,33.6,5.6,180.0,53,61.0,61.0,180.0,362,99.2,1.0
2017,łódzkie,PL1002,strefa łódzka,LdSieraPolna,PM10,24g,34.3,6.5,267.0,55,58.8,58.8,267.0,364,99.7,1.0
2017,łódzkie,PL1002,strefa łódzka,LdSkierKonop,PM10,24g,38.2,9.0,234.0,62,71.0,71.0,234.0,363,99.5,1.0
2017,łódzkie,PL1002,strefa łódzka,LdToMaSwAnto,PM10,24g,38.9,8.3,298.0,63,75.0,75.0,298.0,363,99.5,1.0
2017,łódzkie,PL1002,strefa łódzka,LdUniejTermy,PM10,24g,27.1,3.0,190.0,27,43.2,45.0,190.0,339,92.9,1.0
2017,łódzkie,PL1002,strefa łódzka,LdWieluPOW12,PM10,24g,33.1,7.1,199.0,55,62.0,62.0,199.0,364,99.7,1.0
2017,łódzkie,PL1002,strefa łódzka,LdZduWoKrole,PM10,24g,45.0,10.3,294.0,90,83.0,83.0,294.0,357,97.8,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,1g,55.2,2.9,404.0,130,104.2,104.2,327.2,8739,99.8,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,1g,43.3,3.0,480.5,75,80.0,88.9,338.0,8260,94.3,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,24g,42.1,5.4,346.9,72,81.5,81.6,346.9,349,95.6,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,1g,42.1,3.0,382.1,86,83.7,83.7,303.4,8680,99.1,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,24g,43.6,6.5,318.7,85,84.6,85.2,318.7,355,97.3,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakDietla,PM10,1g,48.6,3.0,453.9,103,83.7,83.7,328.7,8683,99.1,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,PM10,1g,38.2,3.0,389.0,66,73.6,74.3,319.0,8620,98.4,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,PM10,24g,38.1,5.3,325.2,69,72.6,72.6,325.2,361,98.9,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakTelime,PM10,1g,40.7,3.0,408.7,72,79.8,79.8,338.4,8688,99.2,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakTelime,PM10,24g,41.3,6.8,350.9,76,81.3,81.5,350.9,358,98.1,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,PM10,1g,39.7,3.0,404.1,71,73.0,77.0,303.5,8406,96.0,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,PM10,24g,30.6,7.0,167.4,42,54.7,58.6,167.4,312,85.5,1.4
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,PM10,1g,43.9,3.0,372.2,87,87.2,87.4,299.3,8584,98.0,1.0
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,PM10,24g,45.0,9.1,329.1,89,85.3,85.3,329.1,362,99.2,1.0
2017,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,1g,31.0,3.0,430.1,52,66.4,66.9,195.2,8650,98.7,1.0
2017,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,24g,31.8,6.7,207.2,53,66.2,66.2,207.2,361,98.9,1.0
2017,małopolskie,PL1202,miasto Tarnów,MpTarRoSitko,PM10,1g,37.7,3.0,441.4,74,76.2,76.2,240.4,8757,100.0,1.0
2017,małopolskie,PL1203,strefa małopolska,MpBochKonfed,PM10,24g,37.9,5.5,309.6,65,77.7,77.7,309.6,361,98.9,1.0
2017,małopolskie,PL1203,strefa małopolska,MpBrzeszKosc,PM10,24g,64.3,7.7,444.4,130,129.5,136.7,444.4,338,92.6,1.1
2017,małopolskie,PL1203,strefa małopolska,MpGorlKrasin,PM10,24g,27.3,5.1,147.6,47,56.7,56.7,147.6,365,100.0,1.0
2017,małopolskie,PL1203,strefa małopolska,MpMuszynKity,PM10,24g,29.4,5.0,235.7,45,61.8,64.5,235.7,344,94.2,1.1
2017,małopolskie,PL1203,strefa małopolska,MpNiepo3Maja,PM10,24g,38.5,5.0,307.0,71,80.7,81.2,307.0,331,90.7,0.8
2017,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,1g,41.8,3.0,430.3,89,99.3,99.3,196.0,8742,99.8,1.0
2017,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,24g,43.1,5.1,198.8,91,101.8,101.8,198.8,361,98.9,1.0
2017,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,PM10,1g,48.9,3.0,659.1,110,113.6,117.1,336.0,8598,98.2,1.0
2017,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,PM10,24g,47.4,5.0,321.0,100,106.5,108.8,321.0,348,95.3,1.1
2017,małopolskie,PL1203,strefa małopolska,MpOlkuFrNull,PM10,1g,35.1,3.0,513.1,50,62.2,62.7,272.2,8536,97.4,1.0
2017,małopolskie,PL1203,strefa małopolska,MpRabkaOrkan,PM10,24g,34.8,3.4,196.0,66,82.2,82.2,196.0,364,99.7,1.0
2017,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,PM10,1g,45.4,3.0,507.3,85,88.3,88.3,314.4,8686,99.2,1.0
2017,małopolskie,PL1203,strefa małopolska,MpSuchaNiesz,PM10,24g,25.0,7.5,89.9,9,26.4,46.4,89.9,139,38.1,3.2
2017,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,PM10,1g,36.3,2.8,396.5,56,67.8,67.8,218.1,8674,99.0,1.0
2017,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,PM10,24g,36.2,7.5,225.7,58,68.0,68.0,225.7,363,99.5,1.0
2017,małopolskie,PL1203,strefa małopolska,MpTuchChopin,PM10,24g,42.5,6.4,289.4,82,100.7,100.7,289.4,363,99.5,1.0
2017,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM10,1g,30.5,2.5,316.3,54,70.4,70.4,149.9,8685,99.1,1.0
2017,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM10,24g,30.2,3.7,145.9,55,67.8,68.8,145.9,358,98.1,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,PM10,24g,31.2,6.4,145.3,39,54.3,54.8,145.3,357,97.8,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,PM10,1g,42.1,3.5,384.0,87,73.1,73.1,168.0,8698,99.3,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,PM10,24g,41.8,6.9,178.5,79,69.5,70.4,178.5,334,91.5,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarKondrat,PM10,1g,33.6,0.1,267.9,50,62.1,65.6,157.9,7462,85.2,0.8
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarMarszal,PM10,1g,38.7,3.2,399.3,71,64.0,65.3,180.8,8591,98.1,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,PM10,24g,28.8,5.3,131.5,35,50.4,50.4,131.5,362,99.2,1.0
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,PM10,1g,31.7,4.1,202.6,42,53.2,53.3,127.4,8571,97.8,1.0
2017,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,PM10,24g,28.9,7.1,156.0,26,47.4,47.4,156.0,356,97.5,1.1
2017,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,PM10,1g,31.5,3.7,215.2,36,50.8,50.8,138.8,8722,99.6,1.0
2017,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,PM10,24g,32.9,6.2,200.3,46,58.4,59.0,200.3,356,97.5,1.1
2017,mazowieckie,PL1403,miasto Radom,MzRadTochter,PM10,1g,32.4,4.0,304.7,47,55.3,57.1,150.5,8487,96.9,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,PM10,24g,19.0,2.4,120.7,14,33.9,34.1,120.7,355,97.3,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,PM10,1g,26.5,0.1,245.2,28,45.5,47.9,131.3,8079,92.2,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,PM10,24g,27.4,3.8,149.6,31,46.2,53.0,149.6,317,86.8,0.9
2017,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,24g,32.3,4.9,246.0,42,55.5,56.3,246.0,349,95.6,0.9
2017,mazowieckie,PL1404,strefa mazowiecka,MzMlawOrdona,PM10,24g,31.7,6.0,267.4,48,59.3,59.3,267.4,364,99.7,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,PM10,24g,26.0,2.3,171.3,29,45.2,45.2,171.3,365,100.0,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,1g,29.1,1.0,396.2,37,50.8,52.2,181.3,8490,96.9,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,24g,30.0,4.5,290.1,45,55.9,55.9,290.1,364,99.7,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,24g,32.4,7.3,177.0,42,55.1,55.1,177.0,360,98.6,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,1g,29.0,4.0,360.3,36,50.9,51.0,151.4,8524,97.3,1.1
2017,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,24g,29.2,4.7,136.6,34,50.3,50.4,136.6,349,95.6,1.0
2017,mazowieckie,PL1404,strefa mazowiecka,MzZyraRoosev,PM10,1g,35.1,3.4,387.3,51,57.6,59.3,176.6,8489,96.9,1.0
2017,opolskie,PL1601,miasto Opole,OpOpoleKoszy,PM10,1g,32.4,0.7,438.1,53,62.7,62.7,267.8,8678,99.1,1.0
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,PM10,24g,33.1,5.0,289.0,48,61.0,64.0,289.0,341,93.4,1.0
2017,opolskie,PL1602,strefa opolska,OpGlubRatusz,PM10,24g,35.4,2.5,177.0,63,73.0,73.0,177.0,364,99.7,1.0
2017,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,1g,34.8,0.9,494.5,63,66.8,66.8,301.1,8721,99.6,1.0
2017,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,24g,32.8,6.0,264.0,50,61.0,63.0,264.0,345,94.5,1.1
2017,opolskie,PL1602,strefa opolska,OpKluczMicki,PM10,24g,30.1,7.0,191.0,43,53.0,56.0,191.0,344,94.2,1.1
2017,opolskie,PL1602,strefa opolska,OpNysaRodzie,PM10,24g,27.2,2.5,150.0,41,54.0,54.0,150.0,339,92.9,1.2
2017,opolskie,PL1602,strefa opolska,OpOlesSlowac,PM10,1g,33.9,0.2,409.3,60,72.2,73.1,233.8,8598,98.2,1.0
2017,opolskie,PL1602,strefa opolska,OpZdziePiast,PM10,1g,39.3,0.5,526.7,82,74.3,74.3,301.3,8714,99.5,1.0
2017,opolskie,PL1602,strefa opolska,OpZdziePiast,PM10,24g,39.3,2.5,291.0,80,74.0,74.0,291.0,361,98.9,1.0
2017,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,1g,30.4,1.0,408.3,48,55.8,55.8,215.8,8649,98.7,1.0
2017,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,24g,30.3,5.2,212.0,47,59.8,59.8,212.0,364,99.7,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM10,24g,38.1,7.2,253.0,68,73.3,73.3,253.0,360,98.6,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkIwonZdrRab,PM10,24g,22.7,4.4,108.0,21,40.0,40.0,108.0,357,97.8,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM10,24g,38.9,6.7,284.0,72,67.5,67.8,284.0,347,95.1,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,1g,29.5,0.6,469.5,46,60.6,60.6,207.9,8602,98.2,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,24g,28.2,5.4,146.0,45,61.0,61.0,146.0,360,98.6,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM10,24g,31.7,7.1,190.0,51,62.8,62.8,190.0,361,98.9,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,PM10,1g,32.5,1.7,601.1,49,57.4,59.2,172.0,8614,98.3,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,PM10,24g,36.3,7.8,152.0,71,67.3,67.3,152.0,362,99.2,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,1g,30.2,0.6,321.5,39,55.3,55.8,167.1,8628,98.5,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,24g,30.1,7.1,169.0,43,53.4,53.4,169.0,365,100.0,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,1g,29.7,0.1,266.3,41,53.3,56.2,144.6,7794,89.0,0.8
2017,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,24g,28.7,4.7,165.0,38,52.8,53.2,165.0,354,97.0,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,1g,21.0,0.7,265.6,20,37.2,37.9,91.6,8587,98.0,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,24g,20.6,4.3,93.8,20,37.2,37.2,93.8,364,99.7,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,PM10,24g,30.4,6.0,194.0,45,59.5,60.2,194.0,352,96.4,1.0
2017,podkarpackie,PL1802,strefa podkarpacka,PkTarnDabrow,PM10,24g,31.2,6.6,173.0,47,57.4,57.4,173.0,364,99.7,1.0
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWarsza,PM10,1g,23.3,0.0,309.2,13,39.5,39.9,144.0,8330,95.1,0.9
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,PM10,24g,21.0,2.7,129.7,8,33.6,33.8,129.7,342,93.7,0.9
2017,podlaskie,PL2002,strefa podlaska,PdAugustoZdrMOB,PM10,1g,15.5,0.8,167.4,0,21.5,27.2,49.3,4237,48.4,1.1
2017,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM10,1g,25.0,0.0,383.8,16,38.8,40.1,143.5,7593,86.7,0.8
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,PM10,24g,21.0,3.5,104.5,11,36.8,37.0,104.5,347,95.1,0.9
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaKacze02,PM10,1g,18.9,1.0,254.4,10,31.6,31.6,93.8,8733,99.7,1.0
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,PM10,24g,24.3,1.0,145.0,24,41.0,41.0,145.0,360,98.6,1.0
