Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MpTarRoSitko,MzKonJezMos,MzLegZegrzyn,MzOtwoBrzozo,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarMarszal,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdAugustoZdrMOB,PdBialWaszyn,PdSuwPulaski,PkMielBierna,PkPrzemGrunw,PkRymZdrPark,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
2017-12-08 09:00:00,"12,1","12,7136","13,1617","14,1",,,"22,6","13,0","20,0","19,0","5,21382","57,6292","31,4","68,8133","19,987","15,872646","16,6","32,44987","19,3728","14,85","23,900214","21,992425","29,901466","26,438323","20,27","24,76","26,0998","16,0","26,0","17,0","18,4357","20,0559","20,3838","5,6597","14,4878","18,1",,"23,18","27,0208","30,3057","20,3128","19,2398",,"12,4373","10,2941","7,21789"
2017-12-08 10:00:00,"10,2749","14,6115","11,0888","18,2",,,"24,7","17,0","20,0","19,0","7,95451","36,1914","17,0","37,8839","19,2444","17,356812","16,9","47,560628","25,3259","14,57","25,215835","25,230419","29,172383","27,07627","20,35","27,4","24,735","16,0","24,0","20,0","28,8177","17,3146","20,4929","7,1825","23,7347","19,8",,"24,46","34,3112","30,1505","22,46","19,6124",,"12,34","9,15263","11,0775"
2017-12-08 11:00:00,"12,9091","14,9307","14,8903","18,7","5,7827",,"26,2","16,0","20,0","20,0","8,82988","29,2664","7,5","28,7","20,4915","17,480492","16,8","28,159161","20,9872","14,65","21,456919","23,828899","25,435834","26,529458","20,34","26,68","29,9658","18,0","23,0","18,0","24,0822","16,8285","21,0086","6,6072","20,1684","19,4",,,"24,187","20,6046","18,6859","20,1437",,"12,34","9,60921","14,1458"
2017-12-08 12:00:00,"14,0176","11,4509","12,1038","13,8","19,7857","22,5542","24,0","23,0","17,0","24,0","6,8461","26,9047","9,5","22,5","21,6492","18,717297","15,2","21,070164","27,6466","16,17","22,849929","22,978321","27,349676","28,898977","21,47","27,85","26,8692","24,0","24,0","15,0","23,7484","13,2699","21,7401","7,0131","25,0341","21,3",,"24,72","30,1343","19,7745","22,7855","20,0477",,"12,0597","11,9097","15,1703"
2017-12-08 13:00:00,"12,2504","14,6012","15,9904","10,9","14,6937",,"23,6","13,0","17,0","31,0","6,92025","29,4464","11,6","14,6","23,4699","17,480492","15,2","21,536545","29,7655","17,88","24,320328","24,979112","31,724173","30,357142","21,3","25,42","25,292","24,0","22,0","14,0","24,452","12,6979","23,3854","6,9794","21,5713","19,0",,"25,73","28,1697","20,4026","30,4251","18,7279",,"12,05","11,7173","16,9194"
2017-12-08 14:00:00,"7,4","19,9351","12,9246","7,4","12,9115","12,7724","22,0","13,0","20,0","28,0","8,93581","33,8075","12,8","23,9","24,9006","16,120007","20,2","20,41723","27,243","20,9","29,615977","24,012546","31,086225","29,354654","19,5","21,73","24,6213","22,0","19,0","15,0","20,4742","12,1555","21,2463","5,4489","22,7469","23,9",,"29,26","35,0745","25,3052","24,1036","22,8707",,"12,05","12,0078","8,06353"
2017-12-08 15:00:00,"4,95371","14,141","12,7352","13,4","12,1477","11,2106","24,3","16,0","25,0","24,0","10,7366","32,7828","22,2","12,8","26,8307","16,367368","14,6","23,028966","29,8664","19,7","42,761127","23,799902","30,539413","29,445789","18,71","24,67","25,8794","22,0","23,0","16,0","20,1314","13,2884","21,6332","4,3958","18,9369","28,9",,,"36,6448","27,4916","36,4572","22,3318",,"10,5807","11,3311","12,7196"
2017-12-08 16:00:00,"9,22074","12,4986","12,2803","13,2","17,4943","12,197","27,0","17,0","38,0","34,0","10,7174","33,5456","24,5","13,2","29,6572","15,748966","17,2","22,749137","22,8034","23,57","47,968331","27,98513","31,268496","30,630548","19,09","32,95","30,5759","27,0","23,0","18,0","27,9427","14,936","23,2483","5,9475","33,4405","18,9",,"35,61","34,8433","26,1379","34,2839","22,4057",,"10,53","6,83377","12,7015"
2017-12-08 17:00:00,"14,4","15,27","16,433","15,4","23,0955","12,7724","30,1","16,0","47,0","45,0","7,87555","41,8394","26,3","23,5","36,3012","22,675071","10,6","35,901093","23,1061","25,85","43,435521","28,478079","31,450767","30,083736","22,95","27,37","30,6302","30,0","25,0","17,0","24,0912","22,2221","24,6611","7,5272","42,2981","22,2",,,"39,5341","24,6545","37,1316","15,0919",,"10,53","8,42646","21,6992"
2017-12-08 18:00:00,"6,5914","28,1966","17,0414","17,7","27,4237","14,9918","24,8","19,0","50,0","31,0","7,50094","39,2331","20,7","27,1","37,5706","25,272361","23,9","40,285078","26,7385","26,46","57,08923","37,815101","34,822774","31,815308","27,97","32,93","35,033","26,0","23,0","16,0","30,9735","18,031","25,4575","7,5281","20,4208","28,1",,"40,28","43,8091","21,1552","36,5043","18,0025",,"10,4237","6,44041","14,5322"
2017-12-08 19:00:00,"53,9956","15,4299","14,0657","11,9","19,913",,"27,7","15,0","47,0","37,0","19,9429","38,75","14,5824","16,6","37,9011","29,477496","29,4","43,829577","29,8664","22,74","53,076034","37,940755","41,019977","38,650458","32,35","36,71","20,8602","27,0","27,0","14,0","32,3445","22,8315","24,934","7,1983","18,8042","32,3",,"46,75","36,4474","27,4594","44,7784","21,4983",,"10,42","26,4027","14,9065"
2017-12-08 20:00:00,"10,653","21,8277","16,9975","12,2","18,2581","9,1556","30,8","26,0","43,0","38,0","25,8654","40,3803","18,1","14,5","37,1165","27,993331","22,1","36,647303","32,5907","15,09","48,012554","40,772791","42,113601","40,746571","25,01","46,73","23,0812","25,0","23,0","9,0","25,7779","21,5386","24,5093","6,8719","14,2003","33,4",,"44,69","32,0346","28,3151","36,1097","21,8898",,"10,42","13,136","12,5364"
2017-12-08 21:00:00,"10,0","21,6981","21,7692","15,6","20,5495",,"32,2","29,0","35,0","40,0","17,2946","37,2522","16,1","13,7","41,1551","20,448823","21,0","27,879333","26,1331","14,93","46,641655","40,125192","36,46321","36,098669","20,68","39,28","25,2366","22,0","29,0","12,0","37,7475","26,7515","24,7162","4,9944","13,5712","38,3",,"43,27","37,1964","29,4986","34,4779","19,145",,"16,7807","10,8831","11,9331"
2017-12-08 22:00:00,"10,2672","33,6385","23,3344","15,6","21,5679","11,2106","37,5","30,0","27,0","51,0","9,23434","33,7078","26,3","18,6","33,4197","32,816869","21,4","50,545469","41,5708","17,31","48,167332","39,79656","43,298361","43,936308","31,88","31,64","23,2481","24,0","25,0","11,0","35,0866","19,8357","22,7749","5,0194","13,759","45,8",,"40,99","33,6437","31,1278","40,9141","11,8685",,"17,0","2,86753","17,7118"
2017-12-08 23:00:00,"15,0548","27,9178","27,416","13,3","16,8578","18,9374","36,4","16,0","31,0","49,0","8,31949","44,9178","20,5","18,6","34,078","32,322147","19,1","63,883978","26,5367","17,98","44,076748","44,117108","31,359631","35,916398","31,14","19,34","28,2767","24,0","18,0","12,0","28,6192","24,5249","14,353","4,7208","12,9394","33,8",,"41,47","37,6375","33,6391","49,425","12,5759",,"17,0","28,1023","14,4973"
2017-12-09 00:00:00,"4,55764","26,1349","20,9976","10,4","16,7305","21,239","39,3","15,0","29,0","39,0","7,75392","40,1433","22,2","25,2","38,2357","32,816869","22,1","37,580066","20,7854","15,5","43,302853","40,97577","26,256052","27,07627","21,44","17,48","41,307","22,0","28,0","6,0","31,226","26,2797","11,4083","4,2542","11,1587","36,7",,"44,02","68,2758","43,1695","48,1413","12,6746",,"18,9527","13,9043","10,5015"
2017-12-09 01:00:00,"3,52445","16,3077","16,7611","10,9","16,8578","13,5122","33,9","24,0","27,0","31,0","6,20667","46,1194","23,1","14,4","24,0707","30,095899","24,2","32,076765","22,2989","15,37","40,395221","35,311697","26,893999","26,985135","18,02","30,07","35,7574","22,0","31,0","10,0","31,5598","21,3501","10,6323","4,0942","12,496","50,3",,"39,46","53,4805","37,8027","51,4323","15,3382",,"19,02","11,9135","7,52166"
2017-12-09 02:00:00,"2,58465","10,6382","13,2972","8,7","11,6385",,"31,2","24,0","29,0","18,0","5,96495","48,955","23,3","17,2","21,1816","26,261805","15,6","32,356594","21,8953","14,23","37,985093","32,798626","29,719195","27,805353","22,5","25,25","28,4782","21,0","26,0","4,0","31,199","19,5939","9,41808","4,6592","14,5292","46,4",,"35,21","49,9907","39,2529","42,5477","17,5573",,"19,02","8,49194","8,14822"
2017-12-09 03:00:00,"1,63279","7,8376","11,9148","9,8","11,002","15,6494","32,1","20,0","20,0","12,0","6,1277","51,5222","24,4032","25,5","19,7245","27,498609","19,9","30,21124","19,9782","14,56","34,867404","30,962152","27,07627","27,167406","24,62","28,15","30,3343","18,0","24,0","5,0","22,8915","15,9235","9,08626","4,4681","9,92093","48,3",,"32,53","39,5513","41,8975","47,0739","19,0317",,"15,2693",,"5,90937"
2017-12-09 04:00:00,"2,19839","4,07719","14,9238","8,2","11,1293","16,4714","38,4","14,0","16,0","12,0","7,25537","55,6853","28,9","27,1","18,3697","32,074786","15,4","31,983489","19,2719","15,25","34,414123","24,350844","28,078759","27,349676","25,82","30,24","33,2988","16,0","26,0","4,0","23,1261","9,17284","12,0539","4,1486","11,1927","42,1",,"32,23","32,7463","46,1829","46,3579","20,576",,"15,14","20,2995","6,51599"
2017-12-09 05:00:00,"1,51095","8,23979","9,00101","5,8","9,2198",,"34,8","21,0","16,0","12,0","5,67991","49,9278","31,8","26,9","21,6497","32,569508","14,0","33,47591","22,7025","15,7","36,879529","23,316619","30,448278","29,719195","27,36","33,44","36,2358","16,0","24,0","9,0","19,2475","10,5593","5,15086","4,2897","9,55813","40,1",,"26,21","30,2947","46,6565","30,9246","19,9643",,"15,14","10,5009","9,32461"
2017-12-09 06:00:00,"2,2","10,274","10,3665","5,5","10,3655","12,2792","36,7","19,0","16,0","13,0","5,0607","45,4767","34,4","29,9","25,9654","28,611733","19,8","33,102804","21,9962","20,07","32,910556","25,462395","33,546879","31,906443","27,24","27,34","31,9683","16,0","21,0","9,0","17,1097","10,0396",,"3,7731","8,19983","38,9",,,"22,3067","34,8045","28,1373","17,1337",,"11,9983","10,1606","9,59854"
2017-12-09 07:00:00,"3,11571","10,2948","9,99162","1,8","5,91","10,553","32,7","14,0","13,0","13,0","6,15948","45,7744","34,6","25,2","27,4299","24,406598","18,9","35,527988","22,8034","14,17","40,90378","28,777714","32,635526","31,17736","26,87","28,74","26,729","15,0","20,0","10,0","23,7575","12,5426","0,29375","2,8694","9,04206","40,9",,"20,9","16,4273","20,8128","19,1649","15,4672",,"11,89","8,39921","8,09543"
2017-12-09 08:00:00,"4,99949","12,2945","12,7784","5,0","5,6554","8,9912","23,9","12,0","14,0","15,0","6,23171","44,3939","39,3","27,9","28,1069","24,90132","20,8","50,172364","25,8304","13,86","40,317832","33,020936","34,093691","32,270985","26,63","30,32","24,0263","14,0","16,0","6,0","22,8284","13,6458","2,74064","2,2483","11,2374","39,7",,"24,31","10,7582","25,1863","14,4746","13,5375",,"11,89","9,57636","5,02091"
2017-12-09 09:00:00,"8,2","16,1056","22,4608","8,1","14,9483",,"25,1","11,0","13,0","20,0","7,50383","42,1167","40,4","14,1","25,5948","25,767083","23,7","75,263685","29,261","15,4","46,674822","44,474737","36,007534","34,093691","23,79","27,09","20,8088","13,0","19,0","7,0","27,9247","14,6738","5,12374","2,9706","13,3967","45,9",,"21,14","17,1228","29,6459","17,7378","14,9043",,"6,699","11,7354","6,62273"
2017-12-09 10:00:00,"7,01475","18,0754","22,3001","12,5","28,0602","10,6352","27,4","13,0","13,0","17,0","5,4199","43,4517","37,1","18,3","33,0176","28,611733","22,2","35,901093","27,7475","11,95","40,660556","40,550481","33,273473","33,364609","25,27","25,41","28,8949","15,0","19,0","11,0","33,3818","17,1224","7,40849","2,8894","13,8206","43,9",,"27,16","14,9358","38,537","15,325","16,7162",,"6,52","12,699","13,4019"
2017-12-09 11:00:00,"5,99225","16,6163","10,0192","11,2","19,7857","13,5122","34,4","10,0","15,0","30,0","5,30241","29,9042","32,2","9,4","36,3357","23,911876","22,3","23,308795","18,162","11,05","33,894508","33,14659","30,721684","31,541902","23,47","18,4","27,1508","13,0","22,0","10,0","33,481","18,1112","10,2983","3,5131","21,0468","40,0",,"27,43","20,4756","27,9509","14,7391","15,547",,"6,52","13,4174","10,2237"
2017-12-09 12:00:00,"6,69284","15,4812","13,2655","10,3","19,7857","14,3342","31,5","10,0","14,0","36,0","13,4041","19,9519","20,0","13,8","37,9353","16,614729","18,7","18,365152","21,6935","12,46","28,123466","28,072121","30,174872","29,081248","20,55","14,14","52,6275","11,0","24,0","12,0","35,7631","25,7656","12,2157","3,2308","26,7233","28,6",,"29,44","11,8012","19,418","12,1428","12,9932",,"13,0837","11,5237","10,887"
2017-12-09 13:00:00,"10,3779","15,2361","11,0656","15,9","21,0587","13,5122","30,4","13,0","15,0","34,0","3,61812","28,8133","20,4","10,3","37,2941","15,254244","15,7","15,753416","14,7314","14,65","27,22796","28,168778","22,063826","20,696796","18,14","14,93","11,3356","12,0","16,0","17,0","32,5429","38,741","13,1432","6,2131","18,0195","17,4",,"36,86","13,5825","16,0332","10,2099","12,2762",,"13,31","9,73489","13,849"
2017-12-09 14:00:00,"9,85448","15,0846","7,40351","13,0","25,005",,"29,6","10,0","21,0","34,0","5,74346","29,0819","24,9","14,5","31,2202","13,646398","12,2","18,271875","13,8233","15,96","29,306419","29,338322","31,633037","24,615616","20,33","13,21","15,46","10,0","18,0","10,0","36,6561","29,2206","13,6806","6,6119","8,95844","18,3",,"32,35","19,2814","14,5168","9,08633","15,0126",,"13,31","9,53768","10,1871"
2017-12-09 15:00:00,"9,88656","9,92316","11,0724","12,1","23,8593",,"25,8","10,0","21,0","40,0","6,84032","41,4114","25,0","16,3","33,3887","17,851534","10,8","27,599504","19,9782","15,12","32,081384","32,102699","33,091203","28,898977","21,59","18,02","15,3519","14,0","22,0","13,0","46,091","20,1846","15,5114","4,9164","23,7","14,8",,"21,02","10,3855","20,274","11,9684","17,2883",,"15,8813","9,93864","13,2457"
2017-12-09 16:00:00,"9,91073","13,1323","8,32627","16,5","27,551","14,9918","28,6","11,0","23,0","38,0","7,39405","53,585","28,1","25,9","47,9964","27,869651","19,9","60,712584","36,9294","21,62","36,846362","35,456681","36,645481","32,544391","27,63","51,13","12,5269","15,0","25,0","21,0","35,9976","22,8106","21,3012","5,8536","24,361","25,4",,"15,09","8,13547","19,279","14,6953","20,2452",,"15,97","10,6624","24,795"
2017-12-09 17:00:00,"8,5","9,99656","12,9024","18,5","28,6967","14,3342","18,2","10,0","31,0","44,0","9,56176","45,0003","32,9","27,7","61,0453","41,845542","26,5","84,218208","40,2591","22,9","47,548217","39,786895","41,840195","38,377052","29,93","63,36","19,5011","18,0","16,0","23,0","37,5671","23,7331","24,3648","6,2108","17,732","17,1",,"14,79","21,2074","32,3109","16,2791","21,8019",,"15,97","10,8571","29,1466"
2017-12-09 18:00:00,"7,8","13,8221","9,9","18,9","28,3148","20,417","29,9","22,0","40,0","38,0","13,0478","58,1931","54,9","31,6","82,4367","51,492618","33,4","102,966741","57,2103","21,23","89,58174","43,430846","45,394474","38,468188","34,9","67,47","26,9409","20,0","27,0","16,0","37,2333","24,7137","19,5825","7,8725","20,2922","29,5",,"23,86","20,0988","44,7742","19,7274","23,9763",,"13,7853","9,95181","23,2724"
2017-12-09 19:00:00,"6,61911","12,5086","10,217","19,4","28,824","18,9374","34,5","17,0","38,0","31,0","15,2435","78,62","72,3","35,4","89,6289","56,068795","34,7","84,218208","53,9815","21,87","62,83816","44,996682","46,032421","43,571767","37,78","62,59","28,1092","24,0","26,0","14,0","41,9328","33,432","21,9876","7,5936","22,3412","30,0",,"35,31","39,6219","34,3774","14,3259","28,4424",,"13,71","8,96649","23,6836"
2017-12-09 20:00:00,"10,5051","11,34","14,1","18,4","29,7151","20,828","26,1","19,0","39,0","27,0","15,0894","75,7056","50,0","35,7","76,4153","58,295043","39,2","72,745225","62,9616","21,72","43,612411","56,808112","48,037399","47,399451","40,88","37,28","28,6574","25,0","26,0","21,0","46,6863","35,6028","23,0107","7,0844","22,1109","28,1",,"35,24","32,8402","41,9395","15,8687","23,8348",,"13,71","11,5095","20,7868"
2017-12-09 21:00:00,"10,4907","10,3453","16,1","15,6","24,6231","19,2662","30,7","21,0","38,0","29,0","18,691","70,7281","42,4576","39,4","63,9386","47,782204","47,6","58,380677","59,7328","21,26","54,236876","51,849631","47,855128","49,951241","32,21","30,06","26,2109","25,0","21,0","20,0","42,7897","31,8816","25,3551","6,8997","20,7957","25,9",,"30,54","17,0886","52,6833","14,5367","22,2466",,"15,305","12,6969","18,4672"
2017-12-09 22:00:00,"9,23637","12,872","13,7445","15,6","19,913","21,8966","30,9","18,0","49,0","25,0","9,59065","62,0842","37,0","31,5","60,4599","35,414158","35,2","80,300604","37,8375","24,19","48,443723","42,193643","35,916398","41,019977","29,25","26,53","19,6731","25,0","40,0","20,0","48,4542","40,2197","25,0905","7,2728","18,7","41,5",,"19,71","18,6067","42,2386","15,566","26,1772",,"15,36","10,6194","17,9357"
2017-12-09 23:00:00,"15,1125","12,8444","12,2","8,9","11,002",,"34,0","16,0","21,0","19,0",,"56,9239","27,1","29,6","58,5051","35,537839","32,6","72,185567","29,5637","22,0","37,564979","38,491697","32,726661","33,638015","24,51","27,22","13,8914","20,0","29,0","18,0","53,1176","38,7486","35,2087","6,6631","14,1819","24,6",,"24,64","21,5341","25,6276","15,4819","26,3831",,"15,36","9,16435","10,1599"
2017-12-10 00:00:00,"9,37807","12,3717","10,9459","10,4","10,1109",,"28,0","13,0","15,0","16,0","8,94758","29,2329","15,9","19,8","37,5926","31,580064","26,9","66,962095","27,8484","18,53","29,030029","29,792608","31,906443","32,726661","23,12","27,17","11,007","20,0","34,0","13,0","49,1397","35,149","33,0459","5,0417","14,0375","23,3",,"33,05","11,375","25,3189","15,0237","24,3138",,"14,171","8,49473","10,1507"
2017-12-10 01:00:00,"14,1841","5,77809","11,9","10,2","12,275","9,8954","25,1","19,0","15,0","13,0","8,2906","27,3181","14,1","15,8","31,8739","22,18035","25,5","34,501949","26,6376","15,6","22,573538","26,564279","31,724173","35,187315","23,28","21,89","8,26473","20,0","29,0","17,0","51,2955","30,1547","24,8203","6,8764","11,6932","13,8",,"36,15","12,9003","33,1527","13,962","23,0691",,"14,13","9,1852","10,4032"
2017-12-10 02:00:00,"8,80628","7,68987","8,75979","10,2","13,1661","10,2242","25,3","15,0","14,0","11,0","7,40849","20,7428","8,5","10,4","24,0511","20,201462","16,3","22,749137","18,3638","15,48","21,346362","26,177653","27,714218","31,086225","23,01","19,58","8,9076","19,0","31,0","22,0","42,7446","30,1641","18,8134","2,8428","8,64927","8,6",,"28,19","9,09031","25,2986","13,7302","21,2347",,"14,13","10,7024","10,9342"
2017-12-10 03:00:00,"5,63661","10,3159","12,4","8,6","12,275","9,9776","26,8","19,0","13,0","9,0","5,35634","21,56","10,3","9,9","17,8234","18,593616","13,4","18,271875","17,6575","14,57","21,280029","24,225191","28,625571","29,719195","23,5","18,09","6,6571","20,0","27,0","14,0","28,2675","34,0514","14,2562","2,9042","7,3126","7,5",,"14,22","7,37143","14,5484","11,4316","17,0584",,"12,6897","11,5288","6,41348"
2017-12-10 04:00:00,"4,40768","5,40027","12,2922","6,8","10,4928","11,9504","17,8","13,0","11,0","3,0","4,03992","20,5769","11,7","9,9","16,3189","15,006883","13,3","16,499626","15,135","15,33","19,688017","22,987987","27,805353","30,99509","22,16","15,85","3,42545","21,0","29,0","13,0","24,7767","29,9329","9,98104","3,4017","9,96728","12,7",,"12,87","5,72602","12,5638","11,2844","14,0582",,"12,64","10,7727","7,034"
2017-12-10 05:00:00,"4,91898","6,54311","10,2643","6,9","10,8747","9,5666","16,4","12,0","8,0","7,0","6,44453","19,3617","8,2","8,8","18,0793","13,275357","11,2","13,701337","14,6305","18,15","20,229743","21,04519","24,615616","27,349676","19,16","21,39","6,1078","21,0","26,0","12,0","22,2601","26,04","7,98831","4,0175","16,5953","14,3",,"12,83","4,37667","12,4892","11,9487","11,2649",,"12,64","11,3256","8,81432"
2017-12-10 06:00:00,"3,87998","10,3663","10,0","6,2","9,2198","14,0054","12,3","10,0","7,0","7,0","7,9314","18,9275","8,8","6,9","13,7767","15,872646","9,0","13,88789","14,5296","18,02","19,466904","19,981968","25,435834","26,529458","19,1","21,96","4,6801","22,0","30,0","11,0","18,147","24,6078","7,54707","3,6461","7,51079","12,2",,"19,83","10,0531","13,2186","12,0108","9,94932",,"13,0073","11,0776","12,3673"
2017-12-10 07:00:00,"5,51216","9,32659","8,92819","7,0","9,729","10,964","12,4","11,0","8,0","7,0","6,31067","21,0461","9,5","4,9","13,0179","23,911876","11,2","17,15256","17,6575","18,92","19,024679","19,576011","29,719195","31,268496","23,33","18,54","6,1293","21,0","25,0","10,0","22,7021","23,4734","5,89557","3,7839","8,37738","11,2",,"23,3","11,0119","14,3841","12,6232","13,9436",,"13,02","11,5593","8,39699"
2017-12-10 08:00:00,"8,24984","7,98761","9,67655","9,0","13,8026","10,553","12,2","13,0","10,0","6,0","6,65928","19,1264","9,7","4,8","17,4631","22,056669","13,7","20,510506","18,8683","18,03","19,135235","20,764886","26,985135","28,898977","22,64","22,51","12,2341","20,0","30,0","7,0","22,9096","22,9393","8,21419","4,4769","8,82781","10,5",,"16,1","14,4","16,0922","12,6582","18,4634",,"13,02","12,8897","9,63541"
2017-12-10 09:00:00,"7,71944","10,4842","13,898","7,6","12,275",,"13,0","10,0","14,0","11,0","7,40079","17,6406","13,5","6,8","23,8879","19,459379","13,3","20,510506","16,9512","17,21","19,168402","24,80513","26,620593","27,896488","21,21","26,85","14,9114","14,0","19,0","7,0","17,1909","24,0971","15,5498","4,7978","10,3017","9,9",,"13,79","19,6616","17,1578","18,7645","17,805",,"7,887","11,5532","11,8436"
2017-12-10 10:00:00,"6,54637","6,83243","12,488","8,5","18,0035",,"11,9","11,0","19,0","20,0","29,0818","26,4531","15,0","9,1","26,555","19,459379","16,8","21,629822","26,1331","15,65","19,334237","26,148656","28,352165","27,896488","21,9","26,95","12,2418","13,0","14,0","8,0","24,4249","22,3214","12,1231","4,0447","13,8393","11,7",,"11,46","19,9467","14,1818","15,2683","17,4221",,"7,71","8,49552","15,9583"
2017-12-10 11:00:00,"5,85576","5,28332","18,7603","9,7","14,6937","12,2792","11,7","14,0","25,0","29,0","13,4138","26,6658","17,3","17,9914","19,4785","20,572504","13,5","19,857572","30,9763","13,2","22,186591","26,989568","26,893999","28,352165","20,31","26,08","12,4509","13,0","16,0","10,0","17,1819","19,0023","10,7935","3,8956",,"11,9",,"10,42","13,311","11,6273","14,8263","20,9868",,"7,71","8,66748","12,147"
2017-12-10 12:00:00,"5,50988","5,38862","15,2387","5,8","13,1661",,"14,0","18,0","24,0","25,0","11,5359","18,56","10,2","10,6","18,5895","16,614729","14,4","15,566863","23,0052","15,89","18,836733","27,047562","23,886533","25,253563","17,89","21,58","8,72549","15,0","17,0","8,0","19,3828","14,927","4,97891","3,4503","29,3514","16,7",,"9,75","10,4299","10,2186","13,7705","20,7967",,"5,93133","11,8787","11,6388"
2017-12-10 13:00:00,"6,08042","5,44543","9,98485","8,8","14,821",,"15,7","13,0","32,0","31,0","9,75436","16,4869","6,4","6,3","10,9161","14,14112","15,3","14,540824","17,9602","15,65","20,660913","22,388716","24,251075","23,066315","16,2","25,08","9,69386","15,0","17,0","12,0","18,6161","15,645","3,18271","5,2506","16,8258","15,8",,"8,63","15,6583","8,8699","12,7424","21,0158",,"5,87","10,7912","14,9131"
2017-12-10 14:00:00,"7,78728","10,9768","16,6572","8,1","12,0204",,"15,4","9,0","36,0","13,0","7,94681","13,6375","4,1","5,3","10,7558","14,14112","14,4","19,111362","24,216","16,02","24,906277","23,616255","24,524481","22,97518","17,93","26,76","10,9429","15,0","13,0","14,0","16,3881","12,2454","2,96686","3,5847","23,8178","13,8",,"12,17","13,6064","9,2551","14,1166","21,6947",,"5,87","8,64803","10,1901"
2017-12-10 15:00:00,"8,16829","11,9004","16,7502","11,4","15,4575","6,6896","21,0","8,0","26,0","11,0","9,09952","13,3025","4,1","6,8","11,4473","16,738409","12,8","28,345714","24,8214","19,3","24,607775","34,093824","25,071293","26,620593","19,96","26,57","7,92073","14,0","22,0","12,0","10,1661","15,6881","5,3869","3,7867","18,2","10,5",,,"12,9839","9,5131","18,1472","23,4778",,"3,56933","8,76292","8,4479"
2017-12-10 16:00:00,"7,09503","15,9555","18,7562","15,8","26,0234","12,197","28,7","12,0","25,0","17,0","15,8594","15,2489","5,8","13,9","11,7798","18,717297","17,7","48,77322","21,9962","24,78","31,130599","29,666954","27,714218","28,990112","20,57","37,55","8,25672","16,0","9,0","16,0","19,924","9,22195","5,36362","5,0286","14,8","18,1",,"10,47","13,6811","14,2124","10,6307","25,4963",,"3,49","11,0184","8,10818"
2017-12-10 17:00:00,"6,44827","14,7805","20,0106","25,3","31,6246","12,9368","36,3","25,0","31,0","20,0","18,2384","25,5339","16,8","22,4","13,3097","21,067225","14,6","59,593269","20,7854","25,29","36,746862","27,704826","29,445789","30,903954","24,42","49,85","9,14773","15,0","11,0","10,0","26,8513","24,1202","6,75589","7,5603","10,1344","20,9",,"13,27","17,4003","17,7564","13,9214","23,9628",,"3,49","14,0162","13,2432"
2017-12-10 18:00:00,"9,02044","9,72268","18,485","26,9","32,3884","17,129","28,1","24,0","32,0","21,0","16,6976","21,6325","11,9","31,1","10,5925","23,788195","13,3","38,419553","31,6826","29,89","35,265407","28,352425","32,544391","38,832729","24,71","42,99","16,0674","14,0","16,0","5,0","21,0605","9,27979","8,04764","9,9953","11,2846","24,9",,"7,97","13,9528","18,5181","15,0491","23,4778",,"2,678","13,8255","15,5703"
2017-12-10 19:00:00,"7,4968","12,8549","22,1997","21,0","31,1154","14,9918","35,2","20,0","27,0","16,0","13,5871","13,6125","8,2","21,6","10,2073","22,551391","23,7","30,304516","30,6736","28,19","30,920542","28,71972","31,541902","39,835218","24,64","40,48","21,2686","23,0","17,0","9,0","16,0905","10,0259","7,03084","7,4786","18,9","16,3",,"5,02","23,0869","14,8746","9,7531","22,114",,"2,65","11,8208","15,5684"
2017-12-10 20:00:00,"9,25465","17,2705","17,8072","18,5","24,3685","16,6358","20,8","17,0","18,0","12,0","13,5871","15,5214","11,1","12,2","10,7905","21,314586","18,2","30,397792","24,216","23,62","26,431954","27,366529","31,086225","38,377052","24,42","43,51","18,457","23,0","14,0","12,0","16,6497","9,48872","9,93035","6,7617","14,8591","15,3",,"7,19","17,2148","13,0942","10,0761","22,3295",,"2,65","18,6467","6,50188"
2017-12-10 21:00:00,"6,30603","16,6732","15,3471","20,3","26,0234",,"15,2","17,0","18,0","12,0","14,893","21,2922","8,2","10,3","10,1151","18,222575","18,3","28,532267","24,4178","20,81","24,961555","24,785799","29,901466","35,734128","22,62","33,8","12,1025","14,0","17,0","9,0","12,8072","8,07682","10,5214","7,8017","14,7","11,7",,"5,84","7,527","9,43691","12,2423","24,9502",,"7,67667","15,088","7,91983"
