"","month","weekday","hour","sum"
"6521","wrzesień","piątek",17,4068.729681
"6522","wrzesień","piątek",18,5399.271562
"6523","wrzesień","piątek",19,6301.99657
"6524","wrzesień","piątek",20,6573.358827
"6525","wrzesień","piątek",21,6650.482871
"6526","wrzesień","piątek",22,5993.955058
"6527","wrzesień","piątek",23,5419.680797
"6528","wrzesień","sobota",0,4957.346671
"6529","wrzesień","sobota",1,4670.625577
"6530","wrzesień","sobota",2,4289.499227
"6531","wrzesień","sobota",3,4110.348193
"6532","wrzesień","sobota",4,4034.630307
"6533","wrzesień","sobota",5,3997.749316
"6534","wrzesień","sobota",6,4137.684929
"6535","wrzesień","sobota",7,4405.338123
"6536","wrzesień","sobota",8,4682.567112
"6537","wrzesień","sobota",9,4434.099387
"6538","wrzesień","sobota",10,4233.378855
"6539","wrzesień","sobota",11,3971.812525
"6540","wrzesień","sobota",12,3819.650907
"6541","wrzesień","sobota",13,3578.446753
"6542","wrzesień","sobota",14,3551.8559
"6543","wrzesień","sobota",15,3437.820883
"6544","wrzesień","sobota",16,3453.632667
"6545","wrzesień","sobota",17,3869.852816
"6546","wrzesień","sobota",18,4874.976716
"6547","wrzesień","sobota",19,5848.734626
"6548","wrzesień","sobota",20,5854.312129
"6549","wrzesień","sobota",21,5801.175145
"6550","wrzesień","sobota",22,5428.1981
"6551","wrzesień","sobota",23,5184.043245
"6552","październik","niedziela",0,4806.318334
"6553","październik","niedziela",1,4584.520197
"6554","październik","niedziela",2,4442.520558
"6555","październik","niedziela",3,4241.513873
"6556","październik","niedziela",4,4173.306639
"6557","październik","niedziela",5,4201.242552
"6558","październik","niedziela",6,4214.731492
"6559","październik","niedziela",7,4251.334241
"6560","październik","niedziela",8,4384.880513
"6561","październik","niedziela",9,4275.511774
"6562","październik","niedziela",10,4103.330044
"6563","październik","niedziela",11,3889.255916
"6564","październik","niedziela",12,3657.409685
"6565","październik","niedziela",13,3384.290002
"6566","październik","niedziela",14,3148.676948
"6567","październik","niedziela",15,3120.139981
"6568","październik","niedziela",16,3143.482952
"6569","październik","niedziela",17,3480.552661
"6570","październik","niedziela",18,4440.657936
"6571","październik","niedziela",19,5456.337544
"6572","październik","niedziela",20,5726.037211
"6573","październik","niedziela",21,5503.767779
"6574","październik","niedziela",22,5141.689068
"6575","październik","niedziela",23,5011.050473
"6576","październik","poniedziałek",0,4838.651392
"6577","październik","poniedziałek",1,4544.814684
"6578","październik","poniedziałek",2,4345.115306
"6579","październik","poniedziałek",3,4224.26725
"6580","październik","poniedziałek",4,4226.789224
"6581","październik","poniedziałek",5,4401.001384
"6582","październik","poniedziałek",6,4816.421625
"6583","październik","poniedziałek",7,5264.5731
"6584","październik","poniedziałek",8,5294.14332
"6585","październik","poniedziałek",9,5010.518726
"6586","październik","poniedziałek",10,4584.977589
"6587","październik","poniedziałek",11,4537.362662
"6588","październik","poniedziałek",12,4276.697038
"6589","październik","poniedziałek",13,4110.46208
"6590","październik","poniedziałek",14,3877.979827
"6591","październik","poniedziałek",15,3943.173502
"6592","październik","poniedziałek",16,3922.189172
"6593","październik","poniedziałek",17,4206.813045
"6594","październik","poniedziałek",18,4913.965424
"6595","październik","poniedziałek",19,5272.327587
"6596","październik","poniedziałek",20,5114.478749
"6597","październik","poniedziałek",21,4708.130184
"6598","październik","poniedziałek",22,4226.559964
"6599","październik","poniedziałek",23,4203.011262
"6600","październik","wtorek",0,4001.3289
"6601","październik","wtorek",1,3834.76274
"6602","październik","wtorek",2,3646.233816
"6603","październik","wtorek",3,3413.437171
"6604","październik","wtorek",4,3267.56675
"6605","październik","wtorek",5,3074.185915
"6606","październik","wtorek",6,3099.485801
"6607","październik","wtorek",7,3138.874326
"6608","październik","wtorek",8,3223.784207
"6609","październik","wtorek",9,3189.300312
"6610","październik","wtorek",10,3093.187516
"6611","październik","wtorek",11,3027.169508
"6612","październik","wtorek",12,3016.865168
"6613","październik","wtorek",13,2939.852297
"6614","październik","wtorek",14,3064.717398
"6615","październik","wtorek",15,3004.028657
"6616","październik","wtorek",16,2965.099398
"6617","październik","wtorek",17,2815.602099
"6618","październik","wtorek",18,2986.414756
"6619","październik","wtorek",19,3251.021798
"6620","październik","wtorek",20,3215.877308
"6621","październik","wtorek",21,2948.054145
"6622","październik","wtorek",22,2717.845822
"6623","październik","wtorek",23,2437.671015
"6624","październik","środa",0,2227.319016
"6625","październik","środa",1,2084.709557
"6626","październik","środa",2,1903.082613
"6627","październik","środa",3,1817.886556
"6628","październik","środa",4,1772.076333
"6629","październik","środa",5,1762.877204
"6630","październik","środa",6,1891.27337
"6631","październik","środa",7,2047.494468
"6632","październik","środa",8,2060.998661
"6633","październik","środa",9,2064.597584
"6634","październik","środa",10,1853.543014
"6635","październik","środa",11,1917.238503
"6636","październik","środa",12,1793.816178
"6637","październik","środa",13,1735.781599
"6638","październik","środa",14,1821.869811
"6639","październik","środa",15,1822.506327
"6640","październik","środa",16,1857.84474
"6641","październik","środa",17,2035.891404
"6642","październik","środa",18,2398.014514
"6643","październik","środa",19,2650.874162
"6644","październik","środa",20,2488.325034
"6645","październik","środa",21,2357.093411
"6646","październik","środa",22,2072.141373
"6647","październik","środa",23,1898.632251
"6648","październik","czwartek",0,1643.537329
"6649","październik","czwartek",1,1461.111712
"6650","październik","czwartek",2,1438.785726
"6651","październik","czwartek",3,1336.881247
"6652","październik","czwartek",4,1306.850768
"6653","październik","czwartek",5,1230.231156
"6654","październik","czwartek",6,1288.251672
"6655","październik","czwartek",7,1387.977368
"6656","październik","czwartek",8,1602.141285
"6657","październik","czwartek",9,1573.689355
"6658","październik","czwartek",10,1563.975657
"6659","październik","czwartek",11,1531.926317
"6660","październik","czwartek",12,1464.294004
"6661","październik","czwartek",13,1453.432852
"6662","październik","czwartek",14,1342.587685
"6663","październik","czwartek",15,1418.633898
"6664","październik","czwartek",16,1595.554279
"6665","październik","czwartek",17,1808.935815
"6666","październik","czwartek",18,1987.912901
"6667","październik","czwartek",19,2075.235952
"6668","październik","czwartek",20,1733.119758
"6669","październik","czwartek",21,1590.075013
"6670","październik","czwartek",22,1576.808621
"6671","październik","czwartek",23,1412.497896
"6672","październik","piątek",0,1156.351392
"6673","październik","piątek",1,1010.250358
"6674","październik","piątek",2,918.295441
"6675","październik","piątek",3,829.463012
"6676","październik","piątek",4,757.819113
"6677","październik","piątek",5,774.58996
"6678","październik","piątek",6,908.491046
"6679","październik","piątek",7,1009.83337
"6680","październik","piątek",8,1109.617612
"6681","październik","piątek",9,1112.559661
"6682","październik","piątek",10,1132.066973
"6683","październik","piątek",11,1065.692646
"6684","październik","piątek",12,1236.674148
"6685","październik","piątek",13,1256.308932
"6686","październik","piątek",14,1280.197759
"6687","październik","piątek",15,1141.52799
"6688","październik","piątek",16,1307.004473
"6689","październik","piątek",17,1430.100225
"6690","październik","piątek",18,1792.925159
"6691","październik","piątek",19,2103.005924
"6692","październik","piątek",20,2215.49037
"6693","październik","piątek",21,2212.489417
"6694","październik","piątek",22,1924.817424
"6695","październik","piątek",23,1863.456807
"6696","październik","sobota",0,1709.059175
"6697","październik","sobota",1,1720.068128
"6698","październik","sobota",2,1589.639642
"6699","październik","sobota",3,1547.434101
"6700","październik","sobota",4,1627.024391
"6701","październik","sobota",5,1568.612249
"6702","październik","sobota",6,1655.166988
"6703","październik","sobota",7,1871.917267
"6704","październik","sobota",8,1786.226182
"6705","październik","sobota",9,1861.405825
"6706","październik","sobota",10,1721.628794
"6707","październik","sobota",11,1648.811034
"6708","październik","sobota",12,1514.561044
"6709","październik","sobota",13,1391.540904
"6710","październik","sobota",14,1364.229699
"6711","październik","sobota",15,1523.741855
"6712","październik","sobota",16,1630.611413
"6713","październik","sobota",17,1707.352664
"6714","październik","sobota",18,2374.679833
"6715","październik","sobota",19,2767.22044
"6716","październik","sobota",20,2716.696936
"6717","październik","sobota",21,2378.517279
"6718","październik","sobota",22,2242.813156
"6719","październik","sobota",23,2101.77343
"6720","październik","niedziela",0,1893.179106
"6721","październik","niedziela",1,1641.42848
"6722","październik","niedziela",2,1446.682224
"6723","październik","niedziela",3,1360.730027
"6724","październik","niedziela",4,1228.838857
"6725","październik","niedziela",5,1112.737083
"6726","październik","niedziela",6,1017.791489
"6727","październik","niedziela",7,971.692388
"6728","październik","niedziela",8,957.212621
"6729","październik","niedziela",9,927.483769
"6730","październik","niedziela",10,961.185198
"6731","październik","niedziela",11,986.096452
"6732","październik","niedziela",12,963.023789
"6733","październik","niedziela",13,930.006472
"6734","październik","niedziela",14,1040.043102
"6735","październik","niedziela",15,1090.195811
"6736","październik","niedziela",16,1151.852317
"6737","październik","niedziela",17,1334.39577
"6738","październik","niedziela",18,1632.882258
"6739","październik","niedziela",19,2013.976759
"6740","październik","niedziela",20,2073.468492
"6741","październik","niedziela",21,2031.628798
"6742","październik","niedziela",22,1977.424194
"6743","październik","niedziela",23,1754.673847
"6744","październik","poniedziałek",0,1648.665242
"6745","październik","poniedziałek",1,1561.767387
"6746","październik","poniedziałek",2,1507.956001
"6747","październik","poniedziałek",3,1436.909023
"6748","październik","poniedziałek",4,1439.222929
"6749","październik","poniedziałek",5,1381.926009
"6750","październik","poniedziałek",6,1432.372659
"6751","październik","poniedziałek",7,1510.046868
"6752","październik","poniedziałek",8,1629.335925
"6753","październik","poniedziałek",9,1399.558366
"6754","październik","poniedziałek",10,1249.270898
"6755","październik","poniedziałek",11,1202.470469
"6756","październik","poniedziałek",12,1149.553962
"6757","październik","poniedziałek",13,1105.341229
"6758","październik","poniedziałek",14,1172.151252
"6759","październik","poniedziałek",15,1225.655016
"6760","październik","poniedziałek",16,1340.666546
"6761","październik","poniedziałek",17,1461.262218
"6762","październik","poniedziałek",18,1970.30729
"6763","październik","poniedziałek",19,2341.168919
"6764","październik","poniedziałek",20,2593.130371
"6765","październik","poniedziałek",21,2516.392475
"6766","październik","poniedziałek",22,2483.741527
"6767","październik","poniedziałek",23,2207.256192
"6768","październik","wtorek",0,1926.306629
"6769","październik","wtorek",1,1776.761147
"6770","październik","wtorek",2,1619.015352
"6771","październik","wtorek",3,1480.271034
"6772","październik","wtorek",4,1443.077079
"6773","październik","wtorek",5,1459.481927
"6774","październik","wtorek",6,1534.026311
"6775","październik","wtorek",7,1836.008602
"6776","październik","wtorek",8,1958.190309
"6777","październik","wtorek",9,1879.961506
"6778","październik","wtorek",10,1727.082149
"6779","październik","wtorek",11,1594.686153
"6780","październik","wtorek",12,1498.237161
"6781","październik","wtorek",13,1467.329183
"6782","październik","wtorek",14,1493.841185
"6783","październik","wtorek",15,1671.197864
"6784","październik","wtorek",16,1946.796264
"6785","październik","wtorek",17,2249.735102
"6786","październik","wtorek",18,2780.425274
"6787","październik","wtorek",19,3182.392141
"6788","październik","wtorek",20,2969.328364
"6789","październik","wtorek",21,2828.338254
"6790","październik","wtorek",22,2722.390139
"6791","październik","wtorek",23,2508.703693
"6792","październik","środa",0,2254.013658
"6793","październik","środa",1,2014.083294
"6794","październik","środa",2,1893.97026
"6795","październik","środa",3,1828.506332
"6796","październik","środa",4,1653.286009
"6797","październik","środa",5,1581.99728
"6798","październik","środa",6,1586.450214
"6799","październik","środa",7,1640.189445
"6800","październik","środa",8,1697.38166
"6801","październik","środa",9,1688.132951
"6802","październik","środa",10,1654.047476
"6803","październik","środa",11,1651.210816
"6804","październik","środa",12,1630.131668
"6805","październik","środa",13,1582.752921
"6806","październik","środa",14,1565.175724
"6807","październik","środa",15,1670.714081
"6808","październik","środa",16,1783.125211
"6809","październik","środa",17,2177.012769
"6810","październik","środa",18,2593.246485
"6811","październik","środa",19,2847.85296
"6812","październik","środa",20,2663.796979
"6813","październik","środa",21,2635.022655
"6814","październik","środa",22,2430.293314
"6815","październik","środa",23,2324.162466
"6816","październik","czwartek",0,2100.659391
"6817","październik","czwartek",1,1961.091501
"6818","październik","czwartek",2,1925.871881
"6819","październik","czwartek",3,1897.372844
"6820","październik","czwartek",4,1919.624072
"6821","październik","czwartek",5,1929.914726
"6822","październik","czwartek",6,2282.614773
"6823","październik","czwartek",7,2488.137187
"6824","październik","czwartek",8,2562.913366
"6825","październik","czwartek",9,2158.485231
"6826","październik","czwartek",10,1842.439335
"6827","październik","czwartek",11,1775.529563
"6828","październik","czwartek",12,1679.973007
"6829","październik","czwartek",13,1637.762679
"6830","październik","czwartek",14,1652.053071
"6831","październik","czwartek",15,1657.797203
"6832","październik","czwartek",16,1738.455725
"6833","październik","czwartek",17,1851.550869
"6834","październik","czwartek",18,2110.067581
"6835","październik","czwartek",19,2122.718238
"6836","październik","czwartek",20,2057.661729
"6837","październik","czwartek",21,1906.363324
"6838","październik","czwartek",22,1786.934007
"6839","październik","czwartek",23,1699.709993
"6840","październik","piątek",0,1745.764278
"6841","październik","piątek",1,1637.070399
"6842","październik","piątek",2,1625.427312
"6843","październik","piątek",3,1597.268533
"6844","październik","piątek",4,1626.467504
"6845","październik","piątek",5,1629.742295
"6846","październik","piątek",6,1668.517872
"6847","październik","piątek",7,1851.896214
"6848","październik","piątek",8,1998.084318
"6849","październik","piątek",9,2022.993485
"6850","październik","piątek",10,1961.328486
"6851","październik","piątek",11,1823.667966
"6852","październik","piątek",12,1792.537558
"6853","październik","piątek",13,1837.66115
"6854","październik","piątek",14,1904.075344
"6855","październik","piątek",15,1946.815868
"6856","październik","piątek",16,2073.655901
"6857","październik","piątek",17,2414.726408
"6858","październik","piątek",18,3341.228323
"6859","październik","piątek",19,4133.2856
"6860","październik","piątek",20,4650.120286
"6861","październik","piątek",21,4749.205338
"6862","październik","piątek",22,4623.891535
"6863","październik","piątek",23,4343.115882
"6864","październik","sobota",0,4202.359237
"6865","październik","sobota",1,4012.838606
"6866","październik","sobota",2,3821.69914
"6867","październik","sobota",3,3674.196878
"6868","październik","sobota",4,3614.605528
"6869","październik","sobota",5,3586.63568
"6870","październik","sobota",6,3545.64856
"6871","październik","sobota",7,3773.721347
"6872","październik","sobota",8,4005.246396
"6873","październik","sobota",9,3662.219065
"6874","październik","sobota",10,3153.321675
"6875","październik","sobota",11,2932.820963
"6876","październik","sobota",12,2712.474402
"6877","październik","sobota",13,2486.335036
"6878","październik","sobota",14,2452.79773
"6879","październik","sobota",15,2422.833868
"6880","październik","sobota",16,2612.61579
"6881","październik","sobota",17,2808.406259
"6882","październik","sobota",18,3588.162027
"6883","październik","sobota",19,4224.854085
"6884","październik","sobota",20,4034.551626
"6885","październik","sobota",21,3780.266482
"6886","październik","sobota",22,3597.424149
"6887","październik","sobota",23,3323.298189
"6888","październik","niedziela",0,3101.551896
"6889","październik","niedziela",1,2940.907451
"6890","październik","niedziela",2,2656.090365
"6891","październik","niedziela",3,2447.818146
"6892","październik","niedziela",4,2370.538578
"6893","październik","niedziela",5,2301.77842
"6894","październik","niedziela",6,2242.719737
"6895","październik","niedziela",7,2323.8148
"6896","październik","niedziela",8,2417.426524
"6897","październik","niedziela",9,2402.54526
"6898","październik","niedziela",10,2153.954292
"6899","październik","niedziela",11,1922.246827
"6900","październik","niedziela",12,1793.97497
"6901","październik","niedziela",13,1595.900297
"6902","październik","niedziela",14,1509.740643
"6903","październik","niedziela",15,1504.214434
"6904","październik","niedziela",16,1658.649235
"6905","październik","niedziela",17,2126.349775
"6906","październik","niedziela",18,3560.286718
"6907","październik","niedziela",19,4279.958446
"6908","październik","niedziela",20,4925.807756
"6909","październik","niedziela",21,5301.098563
"6910","październik","niedziela",22,5150.725536
"6911","październik","niedziela",23,4746.102594
"6912","październik","poniedziałek",0,4403.365406
"6913","październik","poniedziałek",1,3929.156326
"6914","październik","poniedziałek",2,3557.586602
"6915","październik","poniedziałek",3,3359.15622
"6916","październik","poniedziałek",4,3204.253322
"6917","październik","poniedziałek",5,3444.096741
"6918","październik","poniedziałek",6,3669.748524
"6919","październik","poniedziałek",7,4087.338208
"6920","październik","poniedziałek",8,4571.181589
"6921","październik","poniedziałek",9,4289.254629
"6922","październik","poniedziałek",10,3666.499989
"6923","październik","poniedziałek",11,3021.776532
"6924","październik","poniedziałek",12,2767.767111
"6925","październik","poniedziałek",13,2455.138941
"6926","październik","poniedziałek",14,2323.587417
"6927","październik","poniedziałek",15,2477.722868
"6928","październik","poniedziałek",16,2829.449571
"6929","październik","poniedziałek",17,3476.060231
"6930","październik","poniedziałek",18,4841.528476
"6931","październik","poniedziałek",19,5624.741757
"6932","październik","poniedziałek",20,5874.97179
"6933","październik","poniedziałek",21,5729.175869
"6934","październik","poniedziałek",22,5421.960399
"6935","październik","poniedziałek",23,5105.183505
"6936","październik","wtorek",0,4831.130143
"6937","październik","wtorek",1,4673.016294
"6938","październik","wtorek",2,4578.961065
"6939","październik","wtorek",3,4456.942918
"6940","październik","wtorek",4,4422.934972
"6941","październik","wtorek",5,4538.581905
"6942","październik","wtorek",6,4784.448711
"6943","październik","wtorek",7,5284.887141
"6944","październik","wtorek",8,5782.575349
"6945","październik","wtorek",9,5472.633285
"6946","październik","wtorek",10,4812.658218
"6947","październik","wtorek",11,4416.684846
"6948","październik","wtorek",12,4034.970411
"6949","październik","wtorek",13,4029.19603
"6950","październik","wtorek",14,3946.031206
"6951","październik","wtorek",15,4039.40743
"6952","październik","wtorek",16,4520.134974
"6953","październik","wtorek",17,5992.774177
"6954","październik","wtorek",18,7966.005415
"6955","październik","wtorek",19,8302.303749
"6956","październik","wtorek",20,7806.545773
"6957","październik","wtorek",21,7623.532083
"6958","październik","wtorek",22,7157.713452
"6959","październik","wtorek",23,6571.573213
"6960","październik","środa",0,6017.149733
"6961","październik","środa",1,5694.51805
"6962","październik","środa",2,5443.625635
"6963","październik","środa",3,5042.836993
"6964","październik","środa",4,4965.518295
"6965","październik","środa",5,4871.024143
"6966","październik","środa",6,5416.729981
"6967","październik","środa",7,6280.731648
"6968","październik","środa",8,6907.036889
"6969","październik","środa",9,6798.669984
"6970","październik","środa",10,5874.547205
"6971","październik","środa",11,5357.585913
"6972","październik","środa",12,4784.440201
"6973","październik","środa",13,4361.711984
"6974","październik","środa",14,3917.553567
"6975","październik","środa",15,4199.449901
"6976","październik","środa",16,4746.015163
"6977","październik","środa",17,6180.715152
"6978","październik","środa",18,8747.229972
"6979","październik","środa",19,10411.322324
"6980","październik","środa",20,10852.854006
"6981","październik","środa",21,10337.997221
"6982","październik","środa",22,9531.345211
"6983","październik","środa",23,8699.900441
"6984","październik","czwartek",0,7906.843551
"6985","październik","czwartek",1,7085.038588
"6986","październik","czwartek",2,6356.955401
"6987","październik","czwartek",3,5916.436319
"6988","październik","czwartek",4,5769.108501
"6989","październik","czwartek",5,5792.707423
"6990","październik","czwartek",6,6005.226555
"6991","październik","czwartek",7,6583.618437
"6992","październik","czwartek",8,7010.482928
"6993","październik","czwartek",9,6139.049765
"6994","październik","czwartek",10,5563.284132
"6995","październik","czwartek",11,5325.749554
"6996","październik","czwartek",12,5001.628521
"6997","październik","czwartek",13,5042.028375
"6998","październik","czwartek",14,5047.63638
"6999","październik","czwartek",15,5153.922918
"7000","październik","czwartek",16,5544.52658
"7001","październik","czwartek",17,6314.956184
"7002","październik","czwartek",18,7325.882433
"7003","październik","czwartek",19,7851.115805
"7004","październik","czwartek",20,8156.11501
"7005","październik","czwartek",21,7759.364962
"7006","październik","czwartek",22,7264.712937
"7007","październik","czwartek",23,6916.944551
"7008","październik","piątek",0,6496.961799
"7009","październik","piątek",1,6242.669571
"7010","październik","piątek",2,5929.595947
"7011","październik","piątek",3,5605.998381
"7012","październik","piątek",4,5494.634404
"7013","październik","piątek",5,5243.900343
"7014","październik","piątek",6,5217.31497
"7015","październik","piątek",7,5605.590112
"7016","październik","piątek",8,5777.140167
"7017","październik","piątek",9,5418.855952
"7018","październik","piątek",10,5550.067993
"7019","październik","piątek",11,5806.097447
"7020","październik","piątek",12,6065.624737
"7021","październik","piątek",13,6191.766849
"7022","październik","piątek",14,6165.084086
"7023","październik","piątek",15,6388.044494
"7024","październik","piątek",16,6927.689162
"7025","październik","piątek",17,8157.10079
"7026","październik","piątek",18,9044.97636
"7027","październik","piątek",19,9152.074058
"7028","październik","piątek",20,8639.185665
"7029","październik","piątek",21,7928.225759
"7030","październik","piątek",22,7646.879305
"7031","październik","piątek",23,7093.387031
"7032","październik","sobota",0,6974.933519
"7033","październik","sobota",1,6707.520854
"7034","październik","sobota",2,6344.467137
"7035","październik","sobota",3,6069.673613
"7036","październik","sobota",4,5705.102238
"7037","październik","sobota",5,5444.494633
"7038","październik","sobota",6,5332.956392
"7039","październik","sobota",7,5353.475655
"7040","październik","sobota",8,5542.430034
"7041","październik","sobota",9,5650.152247
"7042","październik","sobota",10,5407.246272
"7043","październik","sobota",11,5226.749985
"7044","październik","sobota",12,4768.342012
"7045","październik","sobota",13,4479.206368
"7046","październik","sobota",14,4332.912386
"7047","październik","sobota",15,4467.070722
"7048","październik","sobota",16,4408.046095
"7049","październik","sobota",17,4901.903129
"7050","październik","sobota",18,5944.333278
"7051","październik","sobota",19,6982.003455
"7052","październik","sobota",20,7683.850759
"7053","październik","sobota",21,8092.929627
"7054","październik","sobota",22,7749.611754
"7055","październik","sobota",23,7187.79017
"7056","październik","niedziela",0,6571.242886
"7057","październik","niedziela",1,5952.320834
"7058","październik","niedziela",2,5401.899046
"7059","październik","niedziela",3,4895.668534
"7060","październik","niedziela",4,4341.607995
"7061","październik","niedziela",5,3913.529647
"7062","październik","niedziela",6,3648.697129
"7063","październik","niedziela",7,3520.148182
"7064","październik","niedziela",8,3560.541822
"7065","październik","niedziela",9,3802.868984
"7066","październik","niedziela",10,3720.630456
"7067","październik","niedziela",11,3673.698206
"7068","październik","niedziela",12,3535.861683
"7069","październik","niedziela",13,3319.276352
"7070","październik","niedziela",14,3257.097958
"7071","październik","niedziela",15,3107.504385
"7072","październik","niedziela",16,3217.774894
"7073","październik","niedziela",17,3474.870491
"7074","październik","niedziela",18,3753.419139
"7075","październik","niedziela",19,4144.854348
"7076","październik","niedziela",20,4165.90644
"7077","październik","niedziela",21,4045.717406
"7078","październik","niedziela",22,3897.353738
"7079","październik","niedziela",23,3797.831732
"7080","październik","poniedziałek",0,3446.08922
"7081","październik","poniedziałek",1,3235.782798
"7082","październik","poniedziałek",2,3045.064601
"7083","październik","poniedziałek",3,2794.491411
"7084","październik","poniedziałek",4,2570.601871
"7085","październik","poniedziałek",5,2391.552462
"7086","październik","poniedziałek",6,2332.584846
"7087","październik","poniedziałek",7,2444.490672
"7088","październik","poniedziałek",8,2566.773465
"7089","październik","poniedziałek",9,2471.738612
"7090","październik","poniedziałek",10,2518.03372
"7091","październik","poniedziałek",11,2455.129202
"7092","październik","poniedziałek",12,2309.803376
"7093","październik","poniedziałek",13,2257.941735
"7094","październik","poniedziałek",14,2159.206052
"7095","październik","poniedziałek",15,2273.241788
"7096","październik","poniedziałek",16,2438.485916
"7097","październik","poniedziałek",17,2594.617193
"7098","październik","poniedziałek",18,2946.235176
"7099","październik","poniedziałek",19,3102.840903
"7100","październik","poniedziałek",20,3103.432308
"7101","październik","poniedziałek",21,2873.835705
"7102","październik","poniedziałek",22,2682.812768
"7103","październik","poniedziałek",23,2553.755917
"7104","październik","wtorek",0,2413.53502
"7105","październik","wtorek",1,2335.002407
"7106","październik","wtorek",2,2174.760716
"7107","październik","wtorek",3,2101.679702
"7108","październik","wtorek",4,2054.782258
"7109","październik","wtorek",5,2101.059924
"7110","październik","wtorek",6,2234.650232
"7111","październik","wtorek",7,2580.442413
"7112","październik","wtorek",8,3007.06598
"7113","październik","wtorek",9,2986.874374
"7114","październik","wtorek",10,2726.220126
"7115","październik","wtorek",11,2827.040794
"7116","październik","wtorek",12,2835.988889
"7117","październik","wtorek",13,2848.836864
"7118","październik","wtorek",14,2854.530957
"7119","październik","wtorek",15,3052.602337
"7120","październik","wtorek",16,3254.162894
"7121","październik","wtorek",17,3784.789359
"7122","październik","wtorek",18,4275.235005
"7123","październik","wtorek",19,4667.076521
"7124","październik","wtorek",20,4617.319287
"7125","październik","wtorek",21,4419.670306
"7126","październik","wtorek",22,4216.555759
"7127","październik","wtorek",23,3829.27111
"7128","październik","środa",0,3810.338408
"7129","październik","środa",1,3468.962207
"7130","październik","środa",2,3199.546288
"7131","październik","środa",3,3045.042579
"7132","październik","środa",4,2893.952536
"7133","październik","środa",5,2949.389165
"7134","październik","środa",6,2978.801656
"7135","październik","środa",7,3052.950408
"7136","październik","środa",8,3079.858304
"7137","październik","środa",9,2949.631048
"7138","październik","środa",10,2722.860986
"7139","październik","środa",11,2671.807808
"7140","październik","środa",12,2527.219754
"7141","październik","środa",13,2635.535955
"7142","październik","środa",14,2727.659714
"7143","październik","środa",15,2732.347791
"7144","październik","środa",16,2962.67009
"7145","październik","środa",17,3192.684555
"7146","październik","środa",18,3501.416136
"7147","październik","środa",19,3459.729765
"7148","październik","środa",20,3109.872489
"7149","październik","środa",21,2713.249956
"7150","październik","środa",22,2445.831892
"7151","październik","środa",23,2276.261606
"7152","październik","czwartek",0,1957.464335
"7153","październik","czwartek",1,1728.709586
"7154","październik","czwartek",2,1558.447228
"7155","październik","czwartek",3,1498.643292
"7156","październik","czwartek",4,1479.487054
"7157","październik","czwartek",5,1568.584504
"7158","październik","czwartek",6,1773.488854
"7159","październik","czwartek",7,2062.506042
"7160","październik","czwartek",8,2465.512952
"7161","październik","czwartek",9,2214.344511
"7162","październik","czwartek",10,2087.814276
"7163","październik","czwartek",11,1882.109699
"7164","październik","czwartek",12,1829.148314
"7165","październik","czwartek",13,1766.334926
"7166","październik","czwartek",14,1855.165695
"7167","październik","czwartek",15,2055.599341
"7168","październik","czwartek",16,2299.000643
"7169","październik","czwartek",17,2903.976072
"7170","październik","czwartek",18,3756.743029
"7171","październik","czwartek",19,4171.032526
"7172","październik","czwartek",20,4002.07696
"7173","październik","czwartek",21,3789.324631
"7174","październik","czwartek",22,3289.575759
"7175","październik","czwartek",23,2957.303598
"7176","październik","piątek",0,2638.240811
"7177","październik","piątek",1,2508.561529
"7178","październik","piątek",2,2361.268106
"7179","październik","piątek",3,2308.49759
"7180","październik","piątek",4,2122.157932
"7181","październik","piątek",5,2080.737506
"7182","październik","piątek",6,2074.372895
"7183","październik","piątek",7,2089.016916
"7184","październik","piątek",8,2025.74606
"7185","październik","piątek",9,1912.197977
"7186","październik","piątek",10,1753.25441
"7187","październik","piątek",11,1631.1215
"7188","październik","piątek",12,1510.227082
"7189","październik","piątek",13,1393.156176
"7190","październik","piątek",14,1379.691385
"7191","październik","piątek",15,1385.820209
"7192","październik","piątek",16,1300.5407
"7193","październik","piątek",17,1489.303658
"7194","październik","piątek",18,1580.068443
"7195","październik","piątek",19,1497.217516
"7196","październik","piątek",20,1483.20834
"7197","październik","piątek",21,1311.507317
"7198","październik","piątek",22,1217.037075
"7199","październik","piątek",23,1098.187017
"7200","październik","sobota",0,929.816835
"7201","październik","sobota",1,859.625464
"7202","październik","sobota",2,774.723229
"7203","październik","sobota",3,767.113617
"7204","październik","sobota",4,847.318579
"7205","październik","sobota",5,869.354588
"7206","październik","sobota",6,914.431683
"7207","październik","sobota",7,1002.493482
"7208","październik","sobota",8,1171.674102
"7209","październik","sobota",9,1200.14223
"7210","październik","sobota",10,1174.219877
"7211","październik","sobota",11,1189.620517
"7212","październik","sobota",12,1159.262959
"7213","październik","sobota",13,1168.932599
"7214","październik","sobota",14,1185.789389
"7215","październik","sobota",15,1206.69309
"7216","październik","sobota",16,1331.997045
"7217","październik","sobota",17,1416.175934
"7218","październik","sobota",18,1509.095344
"7219","październik","sobota",19,1506.300669
"7220","październik","sobota",20,1491.921471
"7221","październik","sobota",21,1383.194243
"7222","październik","sobota",22,1271.375025
"7223","październik","sobota",23,1210.429524
"7224","październik","niedziela",0,1082.511825
"7225","październik","niedziela",1,678.03186
"7226","październik","niedziela",2,800.702293
