Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Min;Maks;Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2014;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;NOx;1g;25,70;0,00;869,91;7783;88,8;0,8
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaKacze02;NOx;1g;23,94;3,10;314,70;8612;98,3;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;NOx;1g;33,14;3,90;676,80;8400;95,9;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;NOx;1g;20,53;3,50;421,80;8402;95,9;1,1
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;NOx;1g;38,26;3,50;633,50;8315;94,9;0,9
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;NOx;1g;26,16;3,30;307,60;8532;97,4;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;NOx;1g;19,26;3,30;203,40;8416;96,1;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzaf09N;NOx;1g;25,63;3,30;535,00;8587;98,0;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyWendy10;NOx;1g;31,27;3,30;621,40;8625;98,5;1,0
2014;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;NOx;1g;18,27;1,40;281,10;8633;98,6;1,0
2014;pomorskie;PL2202;strefa pomorska;PmKosTargo12;NOx;1g;28,99;0,20;746,60;7353;83,9;1,4
2014;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;NOx;1g;15,76;0,00;254,60;8142;92,9;1,0
2014;pomorskie;PL2202;strefa pomorska;PmLinieKos17;NOx;1g;8,45;0,30;50,00;7937;90,6;0,9
2014;pomorskie;PL2202;strefa pomorska;PmMalMicki15;NOx;1g;21,64;0,80;186,70;6679;76,2;0,8
2014;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;NOx;1g;15,90;0,70;226,50;8584;98,0;1,0
2014;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;NOx;1g;27,30;4,40;648,20;8154;93,1;1,1
2014;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;NOx;1g;20,30;3,90;362,50;7194;82,1;1,3
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlDabro1000L;NOx;1g;41,08;2,00;524,00;8353;95,4;1,0
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlGliwicMewy;NOx;1g;34,90;1,00;573,00;8011;91,4;1,1
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;NOx;1g;52,85;3,00;890,00;8121;92,7;1,1
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoPlebA4;NOx;1g;180,58;6,00;1019,00;7966;90,9;1,1
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlSosnoLubel;NOx;1g;34,68;2,00;286,00;8381;95,7;1,0
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlTychyTolst;NOx;1g;42,61;4,00;695,00;8134;92,9;1,0
2014;śląskie;PL2401;Aglomeracja Górnośląska;SlZabSkloCur;NOx;1g;36,53;2,00;526,00;8070;92,1;1,0
2014;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;NOx;1g;35,63;2,00;436,00;7879;89,9;1,0
2014;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlZorySikors;NOx;1g;27,05;2,00;344,00;7865;89,8;1,2
2014;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;NOx;1g;27,89;2,00;552,00;8226;93,9;1,0
2014;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;NOx;1g;99,77;6,00;1221,00;8372;95,6;1,0
2014;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;NOx;1g;31,38;2,00;630,00;8358;95,4;1,0
2014;śląskie;PL2405;strefa śląska;SlCiesMickie;NOx;1g;20,00;2,00;212,00;8299;94,7;1,0
2014;śląskie;PL2405;strefa śląska;SlUstronSana;NOx;1g;16,07;2,00;182,00;8227;93,9;1,0
2014;śląskie;PL2405;strefa śląska;SlWodzGalczy;NOx;1g;28,56;2,00;464,00;8228;93,9;1,0
2014;śląskie;PL2405;strefa śląska;SlZlotPotLes;NOx;1g;9,62;1,00;93,00;7693;87,8;1,0
2014;śląskie;PL2405;strefa śląska;SlZywieSlowa;NOx;1g;44,58;3,00;632,00;8069;92,1;1,1
2014;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;NOx;1g;49,37;0,60;892,47;7988;91,2;1,0
2014;świętokrzyskie;PL2602;strefa świętokrzyska;SkMalo11List;NOx;1g;13,37;0,63;89,89;8614;98,3;1,0
2014;świętokrzyskie;PL2602;strefa świętokrzyska;SkNowiParkow;NOx;1g;22,18;1,23;196,04;8293;94,7;0,9
2014;świętokrzyskie;PL2602;strefa świętokrzyska;SkPolaRuszcz;NOx;1g;13,91;0,39;161,00;7417;84,7;0,7
2014;świętokrzyskie;PL2602;strefa świętokrzyska;SkSwietKrzyz;NOx;1g;12,35;0,00;116,00;7789;88,9;1,2
2014;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;NOx;1g;21,69;0,00;378,31;8474;96,7;1,1
2014;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;NOx;1g;17,19;0,00;190,92;7990;91,2;1,0
2014;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGoldJacwie;NOx;1g;11,16;0,00;106,77;7159;81,7;1,3
2014;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmOstrChrobr;NOx;1g;17,12;0,00;305,80;8612;98,3;1,0
2014;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznDabrow;NOx;1g;34,39;0,10;789,90;8625;98,5;1,0
2014;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznPolank;NOx;1g;32,86;0,90;971,50;8557;97,7;1,0
2014;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;NOx;1g;23,37;0,00;348,10;6669;76,1;0,7
2014;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;NOx;1g;16,13;0,60;287,30;8474;96,7;1,0
2014;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;NOx;1g;16,38;0,00;245,60;7800;89,0;1,0
2014;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;NOx;1g;9,70;0,00;146,50;8055;92,0;0,9
2014;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;NOx;1g;21,61;0,00;488,30;8399;95,9;1,1
2014;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;NOx;1g;21,87;1,00;483,00;7953;90,8;1,1
2014;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczPils02;NOx;1g;20,88;0,00;447,00;8282;94,5;1,1
2014;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;NOx;1g;44,33;2,00;733,00;8023;91,6;0,9
2014;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;NOx;1g;30,18;1,00;536,00;8352;95,3;1,1
2014;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;NOx;1g;9,48;0,00;127,00;8298;94,7;1,0
2015;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocAlWisn;NOx;1g;149,96;5,74;1728,03;8579;97,9;1,0
2015;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocBartni;NOx;1g;33,74;3,72;398,68;8552;97,6;1,0
2015;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;NOx;1g;40,02;1,01;734,83;8287;94,6;0,9
2015;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;NOx;1g;38,64;0,55;966,85;8709;99,4;1,0
2015;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;NOx;1g;21,00;0,40;508,59;8537;97,5;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsCzerStraza;NOx;1g;8,55;0,00;74,84;8192;93,5;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsDzialoszyn;NOx;1g;13,65;0,79;127,15;8583;98,0;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsDziePilsud;NOx;1g;23,27;0,60;773,95;8671;99,0;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorOgin;NOx;1g;16,24;0,00;255,52;8509;97,1;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsKlodzSzkol;NOx;1g;26,18;1,44;607,89;8571;97,8;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;NOx;1g;23,55;1,22;540,60;7967;90,9;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;NOx;1g;9,31;0,00;98,05;8375;95,6;1,0
2015;dolnośląskie;PL0204;strefa dolnośląska;DsSwidnMarciMOB;NOx;1g;17,96;1,62;656,58;7791;88,9;1,2
2015;dolnośląskie;PL0204;strefa dolnośląska;DsZabkPowWar;NOx;1g;22,38;1,00;291,35;8403;95,9;0,9
2015;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;NOx;1g;23,41;2,17;375,90;7737;88,3;0,8
2015;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;NOx;1g;71,20;4,50;751,10;8747;99,9;1,0
2015;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;NOx;1g;33,34;1,60;404,70;8601;98,2;1,0
2015;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruKaszow;NOx;1g;41,07;0,50;1382,40;7885;90,0;1,0
2015;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruWSikor;NOx;1g;22,66;0,10;1125,10;8701;99,3;1,0
2015;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclChelmMOB;NOx;1g;10,19;0,10;106,70;8266;94,4;1,1
2015;kujawsko-pomorskie;PL0403;miasto Włocławek;KpWloclOkrze;NOx;1g;75,27;2,70;998,40;8631;98,5;1,0
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;NOx;1g;20,35;0,60;294,20;8013;91,5;0,8
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;NOx;1g;83,04;1,90;713,40;7990;91,2;1,0
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;NOx;1g;12,79;0,10;460,90;8736;99,7;1,0
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;NOx;1g;15,00;0,20;223,70;8423;96,2;1,0
2015;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;NOx;1g;5,29;0,20;40,50;8551;97,6;1,0
2015;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;NOx;1g;38,71;1,60;1055,20;8610;98,3;1,0
2015;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;NOx;1g;19,01;1,80;241,60;4325;49,4;1,0
2015;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;NOx;1g;11,36;0,80;68,41;6549;74,8;0,7
2015;lubelskie;PL0602;strefa lubelska;LbPulaKarpin;NOx;1g;16,47;0,70;334,20;5008;57,2;1,4
2015;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;NOx;1g;19,47;0,75;286,91;8387;95,7;1,0
2015;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;NOx;1g;37,16;1,39;596,34;8752;99,9;1,0
2015;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;NOx;1g;24,46;0,00;714,96;8707;99,4;1,0
2015;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;NOx;1g;6,72;0,30;48,15;8176;93,3;1,0
2015;lubuskie;PL0803;strefa lubuska;LuSulecDudka;NOx;1g;15,27;0,73;136,14;8496;97,0;1,0
2015;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;NOx;1g;20,02;0,08;971,97;8538;97,5;1,0
2015;lubuskie;PL0803;strefa lubuska;LuZarySzyman;NOx;1g;22,21;0,30;565,56;8088;92,3;1,2
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;NOx;1g;23,63;3,40;499,17;8488;96,9;1,1
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzGdansk;NOx;1g;37,51;3,90;855,50;8671;99,0;1,0
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzJanPaw;NOx;1g;66,91;4,60;560,80;1292;14,7;0,0
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzKilins;NOx;1g;43,47;3,75;803,17;8543;97,5;1,0
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzZachod;NOx;1g;53,23;5,50;835,30;7088;80,9;1,6
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;NOx;1g;31,50;2,60;470,80;8593;98,1;1,0
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;NOx;1g;29,99;4,00;388,70;8617;98,4;1,0
2015;łódzkie;PL1002;strefa łódzka;LdGajewUjWod;NOx;1g;14,94;1,50;131,00;8501;97,0;1,0
2015;łódzkie;PL1002;strefa łódzka;LdParzniUjWo;NOx;1g;15,05;0,60;162,30;8429;96,2;1,0
2015;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;NOx;1g;30,87;1,00;927,00;8666;98,9;1,0
2015;łódzkie;PL1002;strefa łódzka;LdRadomsRoln;NOx;1g;29,82;4,51;814,82;7231;82,5;1,5
2015;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;NOx;1g;20,89;3,07;117,90;1329;15,2;0,0
2015;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;NOx;1g;215,43;10,00;1545,00;8523;97,3;1,0
2015;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;NOx;1g;83,02;2,70;1548,80;8669;99,0;1,0
2015;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;NOx;1g;61,00;2,60;756,64;8468;96,7;1,0
2015;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;NOx;1g;34,18;1,00;688,70;8607;98,3;1,0
2015;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;NOx;1g;57,97;3,18;797,10;8490;96,9;1,0
2015;małopolskie;PL1203;strefa małopolska;MpSkawOsOgro;NOx;1g;41,95;1,33;530,50;8645;98,7;1,0
2015;małopolskie;PL1203;strefa małopolska;MpSzarowSpok;NOx;1g;25,40;2,68;312,80;5234;59,7;1,4
2015;małopolskie;PL1203;strefa małopolska;MpSzarowWIOS1908;NOx;1g;28,38;2,00;268,28;2062;23,5;0,0
2015;małopolskie;PL1203;strefa małopolska;MpSzymbaGorl;NOx;1g;7,21;1,00;74,00;8660;98,9;1,0
2015;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;NOx;1g;19,07;1,00;238,50;8681;99,1;1,0
2015;małopolskie;PL1203;strefa małopolska;MpZakopaSien;NOx;1g;29,27;1,00;474,60;8564;97,8;1,0
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;NOx;1g;160,48;4,75;1139,51;8424;96,2;1,0
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;NOx;1g;45,84;3,60;955,16;8624;98,4;1,0
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;NOx;1g;97,72;0,50;696,90;8299;94,7;1,0
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;NOx;1g;33,15;0,03;747,10;8543;97,5;1,0
2015;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;NOx;1g;18,24;0,02;498,36;8743;99,8;1,0
2015;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;NOx;1g;27,43;0,48;870,70;8323;95,0;0,9
2015;mazowieckie;PL1403;miasto Radom;MzRadTochter;NOx;1g;32,37;2,09;449,50;8580;97,9;1,0
2015;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;NOx;1g;12,83;2,04;89,18;8644;98,7;1,0
2015;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;NOx;1g;11,92;0,33;107,67;8363;95,5;1,0
2015;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;NOx;1g;20,39;0,26;308,89;8498;97,0;1,1
2015;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;NOx;1g;33,81;1,50;590,89;8666;98,9;1,0
2015;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;NOx;1g;17,58;0,70;428,11;8504;97,1;1,0
2015;mazowieckie;PL1404;strefa mazowiecka;MzZyraRoosev;NOx;1g;22,90;0,16;426,55;8520;97,3;1,0
2015;opolskie;PL1601;miasto Opole;OpOpoleMinor;NOx;1g;28,60;1,92;495,99;8342;95,2;1,0
2015;opolskie;PL1602;strefa opolska;OpKKozBSmial;NOx;1g;24,27;0,20;314,95;8355;95,4;1,0
2015;opolskie;PL1602;strefa opolska;OpZdziePiast;NOx;1g;22,15;0,82;364,14;8533;97,4;1,0
2015;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;NOx;1g;27,60;2,17;757,30;8387;95,7;1,1
2015;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;NOx;1g;16,45;1,70;147,95;8309;94,9;1,0
2015;podkarpackie;PL1802;strefa podkarpacka;PkKrempnaMPN;NOx;1g;6,32;0,10;56,26;8398;95,9;1,1
2015;podkarpackie;PL1802;strefa podkarpacka;PkMielSolski;NOx;1g;23,33;0,02;400,68;8586;98,0;1,0
2015;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;NOx;1g;20,03;0,40;257,87;8659;98,8;1,0
2015;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;NOx;1g;22,33;1,92;342,11;8572;97,9;1,0
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialPulPie;NOx;1g;10,57;0,00;170,30;8209;93,7;1,1
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;NOx;1g;20,19;0,90;530,30;8285;94,6;1,0
2015;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;NOx;1g;4,20;0,00;51,70;8223;93,9;1,0
2015;podlaskie;PL2002;strefa podlaska;PdHajnowkJagMOB;NOx;1g;13,16;0,08;168,10;2348;26,8;0,3
2015;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;NOx;1g;22,42;0,00;485,00;8444;96,4;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaKacze02;NOx;1g;22,99;2,66;569,96;7759;88,6;0,8
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;NOx;1g;28,73;2,99;611,57;8513;97,2;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;NOx;1g;20,82;3,15;468,36;8515;97,2;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;NOx;1g;36,09;3,18;562,36;8635;98,6;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;NOx;1g;22,74;2,06;550,80;8450;96,5;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;NOx;1g;17,55;2,70;248,77;8510;97,1;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzaf09N;NOx;1g;22,78;2,44;633,06;8176;93,3;1,1
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyWendy10;NOx;1g;30,58;2,90;695,13;8699;99,3;1,0
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;NOx;1g;16,71;2,75;387,45;8194;93,5;1,0
2015;pomorskie;PL2202;strefa pomorska;PmKosTargo12;NOx;1g;24,59;0,16;653,56;6765;77,2;0,9
2015;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;NOx;1g;18,13;0,12;192,47;7742;88,4;1,2
2015;pomorskie;PL2202;strefa pomorska;PmLinieKos17;NOx;1g;7,84;0,02;96,32;7313;83,5;1,4
2015;pomorskie;PL2202;strefa pomorska;PmMalMicki15;NOx;1g;23,63;0,65;190,33;7711;88,0;1,0
2015;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;NOx;1g;16,13;0,83;238,58;8575;97,9;1,0
2015;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;NOx;1g;25,63;3,80;1205,50;8714;99,5;1,0
2015;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;NOx;1g;18,54;2,42;508,78;4434;50,6;1,4
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlDabro1000L;NOx;1g;48,91;2,00;534,11;8547;97,6;1,0
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlGliwicMewy;NOx;1g;40,20;1,00;685,96;8509;97,1;1,1
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;NOx;1g;51,10;3,00;881,06;8609;98,3;1,0
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoPlebA4;NOx;1g;176,53;3,97;1438,10;8487;96,9;1,0
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlSosnoLubel;NOx;1g;34,02;2,08;260,57;8465;96,6;1,1
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlTychyTolst;NOx;1g;38,06;3,39;490,66;8672;99,0;1,0
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlZabSkloCur;NOx;1g;37,73;3,27;619,30;8642;98,7;1,0
2015;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;NOx;1g;33,67;2,00;374,72;8417;96,1;1,0
2015;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;NOx;1g;27,66;2,00;611,14;8676;99,0;1,0
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;NOx;1g;95,79;7,53;1248,93;8621;98,4;1,0
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;NOx;1g;27,83;1,27;721,21;8603;98,2;1,0
2015;śląskie;PL2405;strefa śląska;SlCiesMickie;NOx;1g;18,28;1,48;163,28;8420;96,1;1,0
2015;śląskie;PL2405;strefa śląska;SlUstronSana;NOx;1g;16,28;2,00;109,41;8402;95,9;1,1
2015;śląskie;PL2405;strefa śląska;SlWodzGalczy;NOx;1g;28,82;3,01;244,44;8495;97,0;1,0
2015;śląskie;PL2405;strefa śląska;SlZlotPotLes;NOx;1g;11,34;1,00;88,16;8520;97,3;1,1
2015;śląskie;PL2405;strefa śląska;SlZywieKoper;NOx;1g;27,78;2,80;284,80;8511;97,2;1,0
2015;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;NOx;1g;46,86;1,60;833,60;8556;97,7;1,0
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkMalo11List;NOx;1g;17,61;2,60;154,00;3185;36,4;0,2
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkNowiParkow;NOx;1g;23,60;3,00;219,00;8726;99,6;1,0
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkPolaRuszcz;NOx;1g;18,23;1,80;230,30;8718;99,5;1,0
2015;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;NOx;1g;18,87;0,00;330,50;8244;94,1;1,0
2015;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;NOx;1g;17,87;0,00;239,58;8600;98,2;1,0
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGoldJacwie;NOx;1g;9,88;0,00;153,31;8453;96,5;1,0
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmOstrChrobr;NOx;1g;19,83;0,00;510,19;8435;96,3;1,0
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznDabrow;NOx;1g;43,97;0,94;1060,23;8656;98,8;1,0
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznPolank;NOx;1g;36,82;2,97;568,81;8577;97,9;1,0
2015;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;NOx;1g;13,64;0,66;244,51;8550;97,6;1,0
2015;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;NOx;1g;19,23;1,77;236,01;8340;95,2;1,1
2015;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;NOx;1g;20,85;1,14;351,67;8659;98,8;1,0
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;NOx;1g;12,61;1,33;183,70;8635;98,6;1,0
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;NOx;1g;21,71;0,66;457,51;8722;99,6;1,0
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;NOx;1g;21,52;-0,40;665,07;8596;98,1;1,0
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczPils02;NOx;1g;46,52;1,87;817,73;8529;97,4;1,0
2015;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;NOx;1g;50,83;1,84;892,32;8548;97,6;1,0
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;NOx;1g;22,84;0,93;472,86;8648;98,7;1,0
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;NOx;1g;5,75;-0,52;91,68;8237;94,0;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsCzerStraza;NOx;1g;7,1;0,0;80,7;8650;98,5;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsDzialoszyn;NOx;1g;12,5;0,0;90,3;8492;96,7;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsDziePilsud;NOx;1g;27,4;1,9;663,4;8731;99,4;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorOgin;NOx;1g;17,6;0,9;353,0;8727;99,4;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsKlodzSzkol;NOx;1g;26,7;1,6;397,2;8637;98,3;1,0
2016;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;NOx;1g;40,8;2,2;821,5;8686;98,9;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;NOx;1g;22,7;0,1;361,1;8481;96,6;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;NOx;1g;9,7;0,1;95,1;8622;98,2;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsPolanSportMOB;NOx;1g;14,9;0,7;149,9;8316;94,7;0,9
2016;dolnośląskie;PL0204;strefa dolnośląska;DsSzkPor1MajMOB;NOx;1g;10,5;0,7;108,9;7730;88,0;1,2
2016;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;NOx;1g;23,1;0,2;551,1;8570;97,6;1,0
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocAlWisn;NOx;1g;145,1;3,9;1021,5;8770;99,8;1,0
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocBartni;NOx;1g;29,7;3,0;290,3;8700;99,0;1,0
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;NOx;1g;36,7;1,1;672,8;8711;99,2;1,0
2016;dolnośląskie;PL0204;strefa dolnośląska;DsZabkPowWar;NOx;1g;20,3;1,6;235,3;8618;98,1;1,0
