Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wskaźnik;Czas uśredniania;Średnia;Śr. zimowa;Min;Maks;L>350 (S1);25 maks. (S1);Perc. 99.7 (S1);L>125 (S24);4 maks. (S24);Perc. 99.2 (S24);Liczba pomiarów;Kompletność ;Liczba Lato/Zima
2015;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;SO2;1g;3,6;5,0;0,2;48,0;0;23,3;22,5;0;11,5;11,5;8527;97,3;1,04
2015;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;SO2;1g;5,1;6,7;0,0;63,0;0;36,8;36,4;0;16,1;16,1;8524;97,3;1,00
2015;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;SO2;1g;2,4;3,6;0,0;39,7;0;18,8;19,3;0;8,8;9,5;7044;80,4;1,25
2015;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;SO2;24g;2,4;2,7;0,2;10,4;;;;0;7,8;7,8;360;98,6;0,99
2015;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;SO2;1g;3,7;5,2;0,0;56,2;0;27,8;27,7;0;16,6;16,6;8400;95,9;0,95
2015;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;SO2;1g;3,5;4,6;0,0;24,9;0;14,6;14,6;0;9,3;9,3;8409;96,0;0,93
2015;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;SO2;1g;6,1;7,0;0,0;39,7;0;23,6;23,3;0;16,9;16,9;8699;99,3;1,02
2015;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;SO2;1g;1,4;1,4;0,0;11,4;0;9,4;9,4;0;4,8;4,8;8345;95,3;0,94
2015;lubuskie;PL0803;strefa lubuska;LuSulecDudka;SO2;1g;4,5;4,4;0,0;37,8;0;16,6;19,2;0;11,0;12,4;4288;48,9;0,94
2015;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;SO2;1g;3,8;5,3;0,0;45,3;0;19,7;19,4;0;10,2;10,2;8543;97,5;1,02
2015;lubuskie;PL0803;strefa lubuska;LuZarySzyman;SO2;1g;7,1;8,1;0,0;60,4;0;30,7;30,6;0;19,5;19,5;8606;98,2;1,02
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;SO2;1g;5,3;8,9;0,7;63,5;0;38,2;36,8;0;15,8;15,8;8729;99,6;1,01
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzGdansk;SO2;1g;7,7;14,2;0,1;71,9;0;50,4;50,1;0;27,1;27,1;8681;99,1;1,02
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;SO2;1g;8,0;11,9;1,0;69,2;0;48,7;48,4;0;25,0;25,0;8618;98,4;0,99
2015;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;SO2;1g;6,3;11,2;0,9;80,0;0;42,8;42,3;0;19,5;19,5;8627;98,5;1,00
2015;łódzkie;PL1002;strefa łódzka;LdGajewUjWod;SO2;1g;4,1;6,3;0,1;48,7;0;19,2;19,1;0;10,7;10,7;8337;95,2;1,09
2015;łódzkie;PL1002;strefa łódzka;LdParzniUjWo;SO2;1g;6,1;9,0;0,1;144,3;0;55,2;54,8;0;19,1;19,1;8454;96,5;1,01
2015;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;SO2;1g;9,1;14,6;0,9;111,7;0;66,1;64,6;0;31,8;31,8;8637;98,6;1,00
2015;łódzkie;PL1002;strefa łódzka;LdRadomsRoln;SO2;1g;7,7;12,5;1,3;110,0;0;55,4;58,0;0;22,1;22,2;7185;82,0;1,43
2015;łódzkie;PL1002;strefa łódzka;LdRadomsSoko;SO2;1g;17,7;13,4;3,0;172,0;0;52,3;99,2;0;33,6;39,4;1328;15,2;0,00
2015;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;SO2;1g;6,4;7,6;1,0;105,3;0;41,1;39,9;0;22,3;22,3;8643;98,7;1,00
2015;małopolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;SO2;1g;8,1;10,3;1,0;123,1;0;42,1;41,7;0;20,4;20,4;8460;96,6;0,97
2015;małopolskie;PL1202;miasto Tarnów;MpTarBitStud;SO2;1g;7,1;8,9;0,5;76,6;0;53,5;52,6;0;26,5;26,5;8617;98,4;1,02
2015;małopolskie;PL1203;strefa małopolska;MpBukowKolejMOB;SO2;1g;15,4;25,1;1,0;117,6;0;67,3;75,6;0;45,1;49,4;3088;35,3;0,95
2015;małopolskie;PL1203;strefa małopolska;MpLimanoBoleMOB;SO2;1g;9,8;17,2;1,2;67,0;0;38,6;48,9;0;24,0;26,4;2981;34,0;0,96
2015;małopolskie;PL1203;strefa małopolska;MpMysleRynekMOB;SO2;1g;14,4;25,5;1,2;74,2;0;49,8;61,2;0;31,2;36,8;2851;32,5;1,01
2015;małopolskie;PL1203;strefa małopolska;MpNoSaczNadb;SO2;1g;8,2;11,5;1,0;95,3;0;50,8;50,0;0;29,0;29,0;8696;99,3;1,00
2015;małopolskie;PL1203;strefa małopolska;MpOlkuFrNull;SO2;1g;10,1;15,2;0,3;154,3;0;67,3;65,5;0;45,8;45,8;8600;98,2;0,99
2015;małopolskie;PL1203;strefa małopolska;MpSkawOsOgro;SO2;1g;11,2;16,2;0,5;202,8;0;94,2;92,8;0;40,7;40,7;8613;98,3;1,01
2015;małopolskie;PL1203;strefa małopolska;MpSlomWolnosMOB;SO2;1g;13,4;26,6;1,0;120,5;0;64,5;74,9;0;36,5;43,7;2943;33,6;1,07
2015;małopolskie;PL1203;strefa małopolska;MpSuchSemika;SO2;1g;37,6;37,6;1,0;249,0;0;142,0;196,0;0;71,5;72,5;1690;19,3;0,00
2015;małopolskie;PL1203;strefa małopolska;MpSzczawJanaMOB;SO2;1g;13,0;22,7;1,0;64,7;0;43,3;52,0;0;30,7;32,1;2989;34,1;1,13
2015;małopolskie;PL1203;strefa małopolska;MpSzymbaGorl;SO2;1g;3,1;3,9;0,3;33,1;0;17,6;17,3;0;10,0;10,0;8647;98,7;1,00
2015;małopolskie;PL1203;strefa małopolska;MpTrzebOsZWM;SO2;1g;11,1;15,8;1,0;121,6;0;63,7;62,6;0;37,8;37,8;8677;99,1;1,00
2015;małopolskie;PL1203;strefa małopolska;MpZakopaSien;SO2;1g;9,8;14,2;1,0;110,0;0;68,9;67,0;0;34,3;34,3;8633;98,6;1,02
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;SO2;1g;6,1;8,0;0,3;223,2;0;90,9;99,5;0;26,4;28,3;6019;68,7;0,38
2015;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;SO2;1g;4,9;6,4;0,3;43,9;0;26,0;25,1;0;11,9;11,9;8563;97,8;1,01
2015;mazowieckie;PL1402;miasto Płock;MzPlocKroJad;SO2;1g;9,8;8,6;0,1;743,1;3;162,0;159,2;0;68,4;68,4;8743;99,8;1,01
2015;mazowieckie;PL1402;miasto Płock;MzPlocMiReja;SO2;1g;6,1;5,8;0,5;438,2;1;100,8;98,7;0;41,5;41,5;8627;98,5;0,99
2015;mazowieckie;PL1403;miasto Radom;MzRadTochter;SO2;1g;4,1;6,2;0,3;60,8;0;35,0;33,9;0;17,5;17,5;8575;97,9;1,00
2015;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;SO2;1g;5,0;6,5;0,1;51,0;0;24,5;24,4;0;14,1;14,1;8405;95,9;0,95
2015;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;SO2;1g;2,9;4,1;0,2;36,4;0;19,3;19,1;0;8,5;8,5;8522;97,3;0,97
2015;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;SO2;1g;5,5;9,3;0,1;72,5;0;36,3;36,3;0;18,8;18,8;8145;93,0;1,11
2015;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;SO2;1g;7,7;9,3;0,0;71,6;0;29,8;29,1;0;18,4;18,4;8610;98,3;1,02
2015;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;SO2;1g;3,6;4,9;0,9;56,1;0;24,6;24,5;0;13,1;13,1;8530;97,4;0,98
2015;mazowieckie;PL1404;strefa mazowiecka;MzZyraRoosev;SO2;1g;5,2;8,3;0,2;67,5;0;32,2;32,0;0;15,5;15,5;8593;98,1;1,02
2015;opolskie;PL1601;miasto Opole;OpOpoleMinor;SO2;1g;6,2;9,2;0,1;60,3;0;34,5;33,4;0;21,4;21,4;8514;97,2;1,01
2015;opolskie;PL1602;strefa opolska;OpKKozBSmial;SO2;1g;6,7;9,2;0,2;69,4;0;36,1;35,6;0;19,1;19,1;8441;96,4;0,99
2015;opolskie;PL1602;strefa opolska;OpZdziePiast;SO2;1g;11,9;14,6;0,2;126,9;0;91,7;90,8;0;50,5;50,5;8510;97,1;1,01
2015;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;SO2;1g;5,3;5,8;0,0;58,0;0;25,0;24,5;0;13,8;13,8;8473;96,7;0,96
2015;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;SO2;1g;7,2;10,4;0,1;92,5;0;63,2;63,2;0;38,1;38,1;8356;95,4;0,99
2015;podkarpackie;PL1802;strefa podkarpacka;PkKrempnaMPN;SO2;1g;4,0;5,6;0,0;37,6;0;20,2;20,0;0;11,4;11,4;8547;97,6;1,02
2015;podkarpackie;PL1802;strefa podkarpacka;PkMielSolski;SO2;1g;4,9;7,9;0,0;55,4;0;32,0;31,2;0;16,2;16,2;8615;98,3;1,03
2015;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;SO2;1g;8,3;8,5;0,0;68,3;0;42,8;41,7;0;19,9;19,9;8668;98,9;1,01
2015;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;SO2;1g;4,0;7,3;0,0;67,3;0;34,6;33,9;0;14,4;14,4;8561;97,7;1,00
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialPulPie;SO2;1g;3,0;4,2;0,0;55,6;0;19,1;19,0;0;9,6;9,6;8496;97,0;1,02
2015;podlaskie;PL2001;Aglomeracja Białostocka;PdBialWaszyn;SO2;1g;4,1;5,2;0,0;30,3;0;17,0;17,0;0;10,7;10,7;8167;93,2;1,04
2015;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;SO2;1g;1,8;2,4;0,0;26,1;0;11,1;11,1;0;6,3;6,3;8495;97,0;1,02
2015;podlaskie;PL2002;strefa podlaska;PdLomSikorsk;SO2;1g;6,9;9,2;0,0;53,6;0;35,1;34,5;0;23,1;23,1;8527;97,3;0,96
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaKacze02;SO2;1g;4,4;4,4;0,8;89,2;0;49,9;49,2;0;17,9;17,9;8741;99,8;1,00
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;SO2;1g;3,1;4,5;0,5;107,3;0;37,0;36,5;0;11,9;11,9;8506;97,1;1,03
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;SO2;1g;2,5;4,1;0,8;48,3;0;21,6;21,3;0;8,7;8,7;8734;99,7;1,00
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;SO2;1g;4,7;5,1;0,7;128,9;0;47,9;45,6;0;20,5;20,5;8731;99,7;1,00
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;SO2;1g;3,0;4,2;0,5;103,2;0;40,4;38,5;0;14,9;14,9;8690;99,2;0,99
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;SO2;1g;2,9;4,5;0,4;48,9;0;23,4;22,8;0;9,1;9,1;8553;97,6;1,03
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzaf09N;SO2;1g;3,4;4,6;0,5;61,2;0;26,7;25,8;0;16,1;16,1;8685;99,1;1,01
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;SO2;1g;2,0;3,1;0,7;43,7;0;17,9;17,5;0;7,0;7,0;8681;99,1;1,01
2015;pomorskie;PL2202;strefa pomorska;PmKosTargo12;SO2;1g;10,0;12,6;0,0;76,6;0;45,5;47,7;0;33,9;34,0;6704;76,5;0,90
2015;pomorskie;PL2202;strefa pomorska;PmLebaRabkaE;SO2;24g;1,3;1,5;0,2;6,4;;;;0;4,4;4,4;361;98,9;0,99
2015;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;SO2;1g;6,4;8,8;0,0;42,9;0;30,5;30,5;0;18,8;18,8;7715;88,1;0,82
2015;pomorskie;PL2202;strefa pomorska;PmLinieKos17;SO2;1g;4,0;5,5;0,0;21,0;0;13,8;13,8;0;10,3;10,3;7803;89,1;1,05
2015;pomorskie;PL2202;strefa pomorska;PmMalMicki15;SO2;1g;7,2;7,6;0,1;30,1;0;20,0;20,4;0;14,8;15,2;6795;77,6;1,16
2015;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;SO2;1g;4,7;6,0;-0,1;23,6;0;14,0;13,9;0;10,2;10,2;8596;98,1;1,00
2015;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;SO2;1g;4,2;6,8;1,0;55,4;0;31,7;31,3;0;17,6;17,6;8711;99,4;1,00
2015;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;SO2;1g;2,5;3,2;0,6;19,8;0;11,7;11,4;0;7,4;7,4;8662;98,9;0,99
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlDabro1000L;SO2;1g;11,8;16,1;0,8;84,0;0;56,0;56,0;0;40,6;40,6;8470;96,7;1,01
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlGliwicMewy;SO2;1g;11,3;16,8;0,8;87,1;0;65,8;65,2;0;41,5;41,5;8654;98,8;1,02
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoKossut;SO2;1g;12,7;16,5;0,8;91,3;0;61,6;60,0;0;36,3;36,3;8688;99,2;1,02
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlKatoPlebA4;SO2;1g;13,0;16,4;0,1;99,6;0;52,6;52,0;0;37,2;37,2;8542;97,5;1,03
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlSosnoLubel;SO2;1g;14,3;20,2;0,1;112,8;0;70,0;69,1;0;45,9;45,9;8559;97,7;1,04
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlTychyTolst;SO2;1g;12,8;19,3;0,7;128,1;0;88,3;86,3;0;52,0;52,0;8625;98,5;1,03
2015;śląskie;PL2401;Aglomeracja Górnośląska;SlZabSkloCur;SO2;1g;16,0;23,4;0,9;198,8;0;94,4;93,5;0;57,3;57,3;8630;98,5;1,03
2015;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlRybniBorki;SO2;1g;14,3;20,4;0,1;231,0;0;117,7;117,7;0;61,4;61,4;8344;95,3;1,02
2015;śląskie;PL2402;Aglomeracja Rybnicko-Jastrzębska;SlZorySikors;SO2;1g;13,2;19,5;0,9;83,2;0;62,5;61,7;0;39,2;39,2;8305;94,8;1,11
2015;śląskie;PL2403;miasto Bielsko-Biała;SlBielKossak;SO2;1g;9,7;14,4;0,6;79,0;0;59,4;58,0;0;38,1;38,1;8562;97,7;1,01
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoArmK;SO2;1g;11,6;17,0;0,9;129,5;0;77,9;77,3;0;47,4;47,4;8502;97,1;1,00
2015;śląskie;PL2404;miasto Częstochowa;SlCzestoBacz;SO2;1g;9,8;13,7;0,3;107,9;0;73,5;72,6;0;47,0;47,0;8621;98,4;1,01
2015;śląskie;PL2405;strefa śląska;SlCiesMickie;SO2;1g;10,2;13,7;0,7;91,0;0;56,3;56,0;0;29,7;29,7;8393;95,8;0,99
2015;śląskie;PL2405;strefa śląska;SlUstronSana;SO2;1g;7,1;8,7;-1,1;58,5;0;37,3;37,0;0;20,3;20,3;8688;99,2;1,02
2015;śląskie;PL2405;strefa śląska;SlWodzGalczy;SO2;1g;14,5;20,9;0,6;131,1;0;98,4;97,1;0;48,5;48,5;8551;97,6;1,03
2015;śląskie;PL2405;strefa śląska;SlZlotPotLes;SO2;1g;6,5;9,1;0,3;58,0;0;42,0;42,0;0;27,3;27,3;8480;96,8;1,07
2015;śląskie;PL2405;strefa śląska;SlZywieKoper;SO2;1g;17,1;33,2;0,9;125,9;0;106,1;106,0;0;65,6;65,6;8475;96,7;0,98
2015;świętokrzyskie;PL2601;miasto Kielce;SkKielJagiel;SO2;1g;8,4;12,6;0,2;59,3;0;37,6;37,6;0;25,8;25,8;7918;90,4;0,88
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkMalo11List;SO2;1g;4,3;5,5;0,0;49,8;0;27,5;27,5;0;14,3;14,3;8135;92,9;0,96
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkNowiParkow;SO2;1g;10,0;14,8;0,0;67,3;0;42,2;41,6;0;28,5;28,5;8689;99,2;1,01
2015;świętokrzyskie;PL2602;strefa świętokrzyska;SkPolaRuszcz;SO2;1g;6,7;7,4;0,0;94,9;0;53,1;52,0;0;22,3;22,3;8423;96,2;0,98
2015;warmińsko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;SO2;1g;3,8;4,9;0,0;55,7;0;27,1;27,7;0;13,9;13,9;7819;89,3;0,92
2015;warmińsko-mazurskie;PL2802;miasto Elbląg;WmElbBazynsk;SO2;1g;3,9;4,6;0,0;64,1;0;21,5;21,3;0;10,5;10,5;8353;95,4;1,04
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmGoldJacwie;SO2;1g;3,3;3,8;0,0;38,4;0;12,9;13,3;0;8,1;8,5;6706;76,6;0,62
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmOstrChrobr;SO2;1g;2,9;4,5;0,0;23,1;0;15,1;15,1;0;10,7;10,7;8268;94,4;0,99
2015;warmińsko-mazurskie;PL2803;strefa warmińsko-mazurska;WmPuszczaBor;SO2;24g;0,6;1,3;0,0;4,2;;;;0;2,6;2,6;356;97,5;0,99
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznDabrow;SO2;1g;4,0;5,1;0,0;34,7;0;18,1;17,8;0;10,2;10,2;8560;97,7;0,99
2015;wielkopolskie;PL3001;Aglomeracja Poznańska;WpPoznPolank;SO2;1g;2,2;3,2;0,0;36,9;0;12,6;12,4;0;7,2;7,2;8473;96,7;1,03
2015;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;SO2;1g;7,1;10,1;0,0;121,4;0;50,5;49,7;0;24,1;24,1;8595;98,1;1,03
2015;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;SO2;1g;2,7;3,2;0,0;20,6;0;13,1;13,1;0;8,1;8,1;8117;92,7;1,02
2015;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;SO2;1g;6,3;8,1;0,0;80,9;0;46,5;45,8;0;19,9;19,9;8711;99,4;1,01
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;SO2;1g;2,9;4,2;0,0;34,9;0;17,5;17,2;0;9,9;9,9;8583;98,0;1,02
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;SO2;1g;3,2;4,5;0,0;79,5;0;27,5;26,9;0;16,1;16,1;8721;99,6;1,01
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczAndr01;SO2;1g;2,3;3,7;-0,9;47,0;0;21,4;21,2;0;9,5;9,5;8507;97,1;1,02
2015;zachodniopomorskie;PL3201;Aglomeracja Szczecińska;ZpSzczPils02;SO2;1g;3,6;4,3;0,0;49,0;0;25,0;24,9;0;8,7;8,7;8490;96,9;1,00
2015;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;SO2;1g;3,1;3,8;-0,2;27,1;0;12,9;12,9;0;8,4;8,4;8538;97,5;1,02
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;SO2;1g;2,9;2,5;0,0;29,6;0;19,2;19,1;0;10,2;10,2;8260;94,3;0,94
2015;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;SO2;1g;2,3;2,1;-0,1;33,4;0;16,4;16,4;0;7,6;7,6;8313;94,9;1,01
2016;dolnośląskie;PL0204;strefa dolnośląska;DsCzerStraza;SO2;1g;4,0;5,5;0,0;66,5;0;21,8;21,6;0;10,1;10,1;8486;96,6;0,99
2016;dolnośląskie;PL0204;strefa dolnośląska;DsDzialoszyn;SO2;1g;5,0;6,2;0,0;79,9;0;26,9;25,5;0;15,5;15,5;8647;98,4;1,00
2016;dolnośląskie;PL0204;strefa dolnośląska;DsDziePilsud;SO2;1g;6,5;10,1;0,0;78,5;0;53,9;52,9;0;33,2;33,2;8732;99,4;0,99
2016;dolnośląskie;PL0204;strefa dolnośląska;DsJelGorOgin;SO2;1g;5,3;6,7;0,0;83,3;0;46,8;45,5;0;25,4;25,4;8682;98,8;0,99
2016;dolnośląskie;PL0204;strefa dolnośląska;DsKlodzSzkol;SO2;1g;8,6;14,3;0,0;79,5;0;54,5;53,3;0;33,4;33,4;8502;96,8;1,01
2016;dolnośląskie;PL0202;miasto Legnica;DsLegAlRzecz;SO2;1g;6,4;9,5;0,0;109,1;0;62,4;62,1;0;30,1;30,1;8680;98,8;1,00
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOlawZolnAK;SO2;1g;3,9;5,4;0,0;58,4;0;31,4;31,1;0;19,7;19,7;8469;96,4;1,00
2016;dolnośląskie;PL0204;strefa dolnośląska;DsOsieczow21;SO2;1g;3,7;4,7;0,0;35,8;0;21,3;21,0;0;13,7;13,7;8593;97,8;1,01
2016;dolnośląskie;PL0204;strefa dolnośląska;DsPolanSportMOB;SO2;1g;2,6;4,3;0,0;25,3;0;18,3;18,3;0;11,5;11,5;8317;94,7;0,91
2016;dolnośląskie;PL0204;strefa dolnośląska;DsSniezkaObs;SO2;24g;2,2;1,9;0,8;7,6;;;;0;4,8;4,8;366;100,0;1,00
2016;dolnośląskie;PL0204;strefa dolnośląska;DsSzkPor1MajMOB;SO2;1g;3,2;5,8;0,0;37,3;0;20,5;20,5;0;10,4;10,4;7862;89,5;1,19
2016;dolnośląskie;PL0203;miasto Wałbrzych;DsWalbrzWyso;SO2;1g;6,6;10,7;0,0;112,9;0;63,9;63,1;0;31,5;31,5;8642;98,4;1,00
2016;dolnośląskie;PL0201;Aglomeracja Wrocławska;DsWrocWybCon;SO2;1g;3,4;5,0;0,0;58,4;0;30,3;29,2;0;17,1;17,1;8682;98,8;0,99
2016;dolnośląskie;PL0204;strefa dolnośląska;DsZabkPowWar;SO2;1g;5,7;8,9;0,0;62,3;0;33,5;33,0;0;23,7;23,7;8422;95,9;1,04
2016;dolnośląskie;PL0204;strefa dolnośląska;DsZgorBohGet;SO2;1g;7,5;11,1;0,1;98,3;0;50,0;49,8;0;28,2;28,2;8647;98,4;0,99
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;SO2;1g;3,9;5,5;0,0;111,0;0;37,6;37,6;0;16,6;16,6;8428;95,9;0,93
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;SO2;1g;4,4;7,0;0,0;54,6;0;33,2;32,7;0;18,5;18,5;8685;98,9;1,00
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;SO2;1g;4,5;6,1;0,0;49,2;0;35,3;35,0;0;21,6;21,6;8261;94,0;0,94
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowOsMatwMOB;SO2;1g;3,3;5,5;0,0;79,7;0;34,2;34,4;0;11,6;11,6;7646;87,0;1,14
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowSolank;SO2;1g;2,8;4,4;0,0;58,0;0;28,3;28,3;0;12,0;12,0;7969;90,7;1,01
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;SO2;1g;3,0;4,5;0,0;118,6;0;29,3;29,3;0;15,0;15,0;8370;95,3;0,96
2016;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruKaszow;SO2;1g;3,0;4,8;0,0;83,5;0;23,0;22,4;0;13,9;13,9;8366;95,2;0,95
2016;kujawsko-pomorskie;PL0402;miasto Toruń;KpToruWSikor;SO2;1g;3,2;5,3;0,0;36,0;0;25,1;25,2;0;14,0;16,8;7635;86,9;1,17
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;SO2;1g;1,9;2,3;0,0;21,0;0;11,7;11,4;0;6,8;6,8;8428;95,9;0,96
2016;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;SO2;1g;4,4;6,5;0,1;63,5;0;27,8;27,0;0;13,2;13,2;8612;98,0;1,00
2016;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;SO2;1g;2,8;3,1;0,0;55,1;0;25,9;25,8;0;10,9;10,9;8296;94,4;1,12
2016;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;SO2;24g;1,9;2,7;0,2;9,0;;;;0;5,8;5,8;362;98,9;0,99
2016;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;SO2;1g;3,8;5,0;0,2;35,0;0;20,4;19,9;0;11,8;11,8;8743;99,5;1,01
2016;lubelskie;PL0602;strefa lubelska;LbZamoHrubie;SO2;1g;4,3;6,0;0,5;65,0;0;28,4;28,3;0;16,5;16,5;8751;99,6;1,00
2016;łódzkie;PL1002;strefa łódzka;LdGajewUjWod;SO2;1g;3,7;5,2;0,5;33,3;0;21,5;20,3;0;12,1;12,1;8684;98,9;0,98
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzCzerni;SO2;1g;4,0;5,7;0,4;40,8;0;31,2;29,7;0;13,2;13,2;8652;98,5;1,01
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdLodzGdansk;SO2;1g;6,4;10,1;0,5;60,2;0;41,5;41,2;0;26,4;26,4;8449;96,2;1,05
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdPabiKonsta;SO2;1g;7,5;10,3;0,1;64,8;0;45,5;45,3;0;24,0;24,0;8689;98,9;1,01
2016;łódzkie;PL1002;strefa łódzka;LdPioTrKraPr;SO2;1g;7,7;12,7;0,5;103,2;0;57,4;55,8;0;30,6;30,6;8591;97,8;0,98
2016;łódzkie;PL1002;strefa łódzka;LdRadomsRoln;SO2;1g;8,3;11,1;0,8;67,1;0;49,1;47,9;0;26,9;26,9;8645;98,4;0,98
2016;łódzkie;PL1001;Aglomeracja Łódzka;LdZgieMielcz;SO2;1g;6,2;8,2;0,8;71,7;0;31,4;31,3;0;18,1;18,1;8743;99,5;1,00
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;SO2;1g;4,9;5,8;0,0;27,7;0;18,9;18,6;0;14,6;14,6;8692;99,0;0,99
2016;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;SO2;1g;1,4;2,1;0,0;15,7;0;10,3;10,3;0;7,4;7,4;8342;95,0;1,11
2016;lubuskie;PL0803;strefa lubuska;LuSulecDudka;SO2;1g;4,3;6,5;0,2;36,7;0;28,6;28,4;0;17,3;17,3;8779;99,9;1,00
2016;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;SO2;1g;4,3;5,1;0,0;48,0;0;21,0;20,9;0;15,4;15,4;8707;99,1;1,00
2016;lubuskie;PL0803;strefa lubuska;LuZarySzyman;SO2;1g;9,5;10,4;0,0;60,5;0;40,2;39,9;0;25,4;25,4;8704;99,1;0,99
